TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Was	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
Sela	B-PER	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Franze	O	O	O	O	O	O	_	_	_
machen	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
bekommen	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
bange	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
Niemanden	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
tut	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
leid	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
arme	O	O	O	O	O	O	_	_	_
Mensch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Zelle	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
willst	O	O	O	O	O	O	_	_	_
wissen	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Stinder	O	O	O	O	O	O	_	_	_
vom	O	O	O	O	O	O	_	_	_
Reinkober	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
6	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Dörfer	O	O	O	O	O	O	_	_	_
verteilt	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
kleinste	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Anna	B-PER	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Welt	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
fehr	O	O	O	O	O	O	_	_	_
Traurig	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
tut	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
leid	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Wilchen	O	O	O	O	O	O	_	_	_
kränklich	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
freut	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
ver	O	O	O	O	O	O	_	_	_
heiratet	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
werde	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
paar	O	O	O	O	O	O	_	_	_
Zeilen	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
beilegen	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
schleffen	O	O	O	O	O	O	_	_	_
Der	O	O	O	O	O	O	_	_	_
Tagen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
voll	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
vielen	O	O	O	O	O	O	_	_	_
Grüßen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Küsten	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
meine	O	O	O	O	O	O	_	_	_
Lieben	O	O	O	O	O	O	_	_	_
verbleibe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
John	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Maria	B-PER	O	O	O	O	O	_	_	_
Euer	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
liebende	O	O	O	O	O	O	_	_	_
Muster	O	O	O	O	O	O	_	_	_
Agnes	B-PER	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Barthold	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
übersende	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Mutterlichen	O	O	O	O	O	O	_	_	_
Segen	O	O	O	O	O	O	_	_	_
Langenbau	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	_
11	O	O	O	O	O	O	_	_	_
1929	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
Joka	I-PER	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Kinderchen	O	O	O	O	O	O	_	_	_
Euer	O	O	O	O	O	O	_	_	_
lieben	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Weihnachskarten	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Geld	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
erhalten	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Tagen	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
ausenfachen	O	O	O	O	O	O	_	_	_
Dank	O	O	O	O	O	O	_	_	_
dafür	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
wirklich	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
gefreut	O	O	O	O	O	O	_	_	_
darüber	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
werdet	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
Schaden	O	O	O	O	O	O	_	_	_
getan	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
selbst	O	O	O	O	O	O	_	_	_
Familie	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
allein	O	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
verdienen	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
