TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
en	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
te	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
viele	O	O	O	O	O	O	_	_	_
Grüsse	O	O	O	O	O	O	_	_	_
au	O	O	O	O	O	O	_	_	_
Freunde	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Bekannte	O	O	O	O	O	O	_	_	_
dortselbst	O	O	O	O	O	O	_	_	_
et	B-PER	O	O	O	O	O	_	_	_
Cons	I-PER	O	O	O	O	O	_	_	_
Lahner	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
not	O	O	O	O	O	O	_	_	_
