TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
erhelle	O	O	O	O	O	O	_	_	_
Wie	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
dann	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
gefal	O	O	O	O	O	O	_	_	_
schaft	O	O	O	O	O	O	_	_	_
untergekommen	O	O	O	O	O	O	_	_	_
Und	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
habt	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Überfahrt	O	O	O	O	O	O	_	_	_
überstanden	O	O	O	O	O	O	_	_	_
Wenn	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
hast	O	O	O	O	O	O	_	_	_
schreib	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
bitte	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Reisebericht	O	O	O	O	O	O	_	_	_
Auch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
danke	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Übersendung	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Schacht	O	O	O	O	O	O	_	_	_
Josef	B-PER	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
keine	O	O	O	O	O	O	_	_	_
Nachricht	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
such	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
morgen	O	O	O	O	O	O	_	_	_
am	O	O	O	O	O	O	_	_	_
Gegenliede	O	O	O	O	O	O	_	_	_
operiert	O	O	O	O	O	O	_	_	_
Eine	O	O	O	O	O	O	_	_	_
Kanalbrüten	O	O	O	O	O	O	_	_	_
verstopfung	O	O	O	O	O	O	_	_	_
Sollte	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
einem	O	O	O	O	O	O	_	_	_
halben	O	O	O	O	O	O	_	_	_
Jahre	O	O	O	O	O	O	_	_	_
gemacht	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
imer	O	O	O	O	O	O	_	_	_
gelassen	O	O	O	O	O	O	_	_	_
Nur	O	O	O	O	O	O	_	_	_
außerli	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
München	B-LOC	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
geführt	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
viele	O	O	O	O	O	O	_	_	_
Sehenswürdigkeiten	O	O	O	O	O	O	_	_	_
gezeigt	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
verstehen	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ihm	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
unter	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
gefällt	O	O	O	O	O	O	_	_	_
Von	O	O	O	O	O	O	_	_	_
Heiraten	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
nichts	O	O	O	O	O	O	_	_	_
wissen	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
lustiger	O	O	O	O	O	O	_	_	_
Abend	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Hof	O	O	O	O	O	O	_	_	_
Buches	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
blos	O	O	O	O	O	O	_	_	_
gesehen	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
gestammt	O	O	O	O	O	O	_	_	_
Anläßlich	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Katholikentages	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
dort	O	O	O	O	O	O	_	_	_
nämlich	O	O	O	O	O	O	_	_	_
Gesellen	O	O	O	O	O	O	_	_	_
abend	O	O	O	O	O	O	_	_	_
Ist	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
lustiges	O	O	O	O	O	O	_	_	_
Volk	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
freue	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
unter	O	O	O	O	O	O	_	_	_
gefahren	O	O	O	O	O	O	_	_	_
bin	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
anders	O	O	O	O	O	O	_	_	_
kennen	O	O	O	O	O	O	_	_	_
lerne	O	O	O	O	O	O	_	_	_
Nach	O	O	O	O	O	O	_	_	_
Nürnberg	B-LOC	O	O	O	O	O	_	_	_
fahre	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
Bachen	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Thekla	O	O	O	O	O	O	_	_	_
einander	O	O	O	O	O	O	_	_	_
gern	O	O	O	O	O	O	_	_	_
halt	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
gegenseitig	O	O	O	O	O	O	_	_	_
gefällt	O	O	O	O	O	O	_	_	_
freut	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
Da	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
Alles	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
Während	O	O	O	O	O	O	_	_	_
Du	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Überfahrt	O	O	O	O	O	O	_	_	_
warst	O	O	O	O	O	O	_	_	_
wurde	O	O	O	O	O	O	_	_	_
Rathman	O	O	O	O	O	O	_	_	_
ermordet	O	O	O	O	O	O	_	_	_
Du	O	O	O	O	O	O	_	_	_
wirst	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
gelesen	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
Seit	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Deutschland	B-LOC	O	O	O	O	O	_	_	_
ange	O	O	O	O	O	O	_	_	_
bergab	O	O	O	O	O	O	_	_	_
gegangen	O	O	O	O	O	O	_	_	_
