TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Man	O	O	O	O	O	O	_	_	_
wandert	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Räume	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
sannt	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
stant	O	O	O	O	O	O	_	_	_
Was	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
andern	O	O	O	O	O	O	_	_	_
Königschlössern	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Kunstwerken	O	O	O	O	O	O	_	_	_
zusammen	O	O	O	O	O	O	_	_	_
getragen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
vorstellen	O	O	O	O	O	O	_	_	_
aus	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
schildern	O	O	O	O	O	O	_	_	_
ohne	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
gesehen	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
Eintritt	O	O	O	O	O	O	_	_	_
3	O	O	O	O	O	O	_	_	_
Mark	B-PER	O	O	O	O	O	_	_	_
Zuviel	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
ließ	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Vorwalter	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Schlosses	O	O	O	O	O	O	_	_	_
kommen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
redete	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
lange	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
ihm	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
ihn	O	O	O	O	O	O	_	_	_
besoffen	O	O	O	O	O	O	_	_	_
geredet	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
umsonst	O	O	O	O	O	O	_	_	_
drin	O	O	O	O	O	O	_	_	_
Nachher	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
Besichtigung	O	O	O	O	O	O	_	_	_
streifte	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Umgebung	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Schlusses	O	O	O	O	O	O	_	_	_
ab	O	O	O	O	O	O	_	_	_
herrlich	O	O	O	O	O	O	_	_	_
schöne	O	O	O	O	O	O	_	_	_
Ausblicke	O	O	O	O	O	O	_	_	_
über	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Allgener	O	O	O	O	O	O	_	_	_
Berge	O	O	O	O	O	O	_	_	_
gemeßend	O	O	O	O	O	O	_	_	_
wovon	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
Dir	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
Karte	O	O	O	O	O	O	_	_	_
schrieb	O	O	O	O	O	O	_	_	_
Der	O	O	O	O	O	O	_	_	_
Abend	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
längst	O	O	O	O	O	O	_	_	_
hereingebrochen	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
schönen	O	O	O	O	O	O	_	_	_
Fleckschen	O	O	O	O	O	O	_	_	_
Erde	B-LOC	O	O	O	O	O	_	_	_
verabschie	O	O	O	O	O	O	_	_	_
dete	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
frohgestimmt	O	O	O	O	O	O	_	_	_
unter	O	O	O	O	O	O	_	_	_
singen	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
schönen	O	O	O	O	O	O	_	_	_
Wanderliedern	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
mondheller	O	O	O	O	O	O	_	_	_
Nacht	O	O	O	O	O	O	_	_	_
wanderte	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
gegen	O	O	O	O	O	O	_	_	_
Füssen	B-LOC	O	O	O	O	O	_	_	_
zurück	O	O	O	O	O	O	_	_	_
we	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
gegen	O	O	O	O	O	O	_	_	_
Mitternacht	O	O	O	O	O	O	_	_	_
erst	O	O	O	O	O	O	_	_	_
ankam	O	O	O	O	O	O	_	_	_
Am	O	O	O	O	O	O	_	_	_
andern	O	O	O	O	O	O	_	_	_
Morgen	O	O	O	O	O	O	_	_	_
wurde	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Kanzel	O	O	O	O	O	O	_	_	_
geschwert	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
begann	O	O	O	O	O	O	_	_	_
mein	O	O	O	O	O	O	_	_	_
richtiges	O	O	O	O	O	O	_	_	_
Wanderleben	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
wollte	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
wandern	O	O	O	O	O	O	_	_	_
wollte	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Straße	O	O	O	O	O	O	_	_	_
wollte	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
freier	O	O	O	O	O	O	_	_	_
Bursch	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Welt	O	O	O	O	O	O	_	_	_
ziehen	O	O	O	O	O	O	_	_	_
An	O	O	O	O	O	O	_	_	_
diesem	O	O	O	O	O	O	_	_	_
ersten	O	O	O	O	O	O	_	_	_
Wundertag	O	O	O	O	O	O	_	_	_
kam	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
