TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
somit	O	O	O	O	O	O	_	_	_
dabei	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
zusammen	O	O	O	O	O	O	_	_	_
wären	O	O	O	O	O	O	_	_	_
Hiebe	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
schreibe	O	O	O	O	O	O	_	_	_
heute	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Deinem	O	O	O	O	O	O	_	_	_
Geburtstag	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
werdet	O	O	O	O	O	O	_	_	_
ihn	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
feiern	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
Gedanken	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
dabei	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
Von	O	O	O	O	O	O	_	_	_
Herzen	O	O	O	O	O	O	_	_	_
wünsche	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Alles	O	O	O	O	O	O	_	_	_
Gute	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Gottes	O	O	O	O	O	O	_	_	_
reichsten	O	O	O	O	O	O	_	_	_
Tagen	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
konnte	O	O	O	O	O	O	_	_	_
dir	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
eher	O	O	O	O	O	O	_	_	_
schreiben	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
keine	O	O	O	O	O	O	_	_	_
Adresse	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
wußte	O	O	O	O	O	O	_	_	_
Und	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
dieser	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
ankauf	O	O	O	O	O	O	_	_	_
werdet	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
Hochzeit	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
Meine	O	O	O	O	O	O	_	_	_
besten	O	O	O	O	O	O	_	_	_
Wünsche	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	_
gleichen	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
einem	O	O	O	O	O	O	_	_	_
Ehrentage	O	O	O	O	O	O	_	_	_
Möge	O	O	O	O	O	O	_	_	_
Gottes	O	O	O	O	O	O	_	_	_
Segen	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
nie	O	O	O	O	O	O	_	_	_
fehlen	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
glücklich	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
möchtet	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
habt	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
gegenseitig	O	O	O	O	O	O	_	_	_
dieb	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
gegenseitiger	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Vertrauen	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Glück	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Ehe	O	O	O	O	O	O	_	_	_
begründet	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
gehen	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Kleinigkeiten	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
Dir	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
schickte	O	O	O	O	O	O	_	_	_
solche	O	O	O	O	O	O	_	_	_
Freude	O	O	O	O	O	O	_	_	_
gemacht	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
freut	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
wenig	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
gemeint	O	O	O	O	O	O	_	_	_
Und	O	O	O	O	O	O	_	_	_
nem	O	O	O	O	O	O	_	_	_
Schluß	O	O	O	O	O	O	_	_	_
lebe	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
bleibt	O	O	O	O	O	O	_	_	_
hübsch	O	O	O	O	O	O	_	_	_
gesund	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
denke	O	O	O	O	O	O	_	_	_
nächsten	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
wollt	O	O	O	O	O	O	_	_	_
Herzliche	O	O	O	O	O	O	_	_	_
Grüße	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Brüsse	O	O	O	O	O	O	_	_	_
Deine	O	O	O	O	O	O	_	_	_
treue	O	O	O	O	O	O	_	_	_
Schwägerin	O	O	O	O	O	O	_	_	_
Milde	O	O	O	O	O	O	_	_	_
mahnen	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
Zettel	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Bauern	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	_
4	O	O	O	O	O	O	_	_	_
September	O	O	O	O	O	O	_	_	_
1892	O	O	O	O	O	O	_	_	_
ge	O	O	O	O	O	O	_	_	_
pr	O	O	O	O	O	O	_	_	_
Liebste	O	O	O	O	O	O	_	_	_
Schwagern	O	O	O	O	O	O	_	_	_
angehen	O	O	O	O	O	O	_	_	_
zwei	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
meiner	O	O	O	O	O	O	_	_	_
Reise	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
acht	O	O	O	O	O	O	_	_	_
Tagen	O	O	O	O	O	O	_	_	_
erhielt	O	O	O	O	O	O	_	_	_
