TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Du	O	O	O	O	O	O	_	_	_
läßt	O	O	O	O	O	O	_	_	_
diesmal	O	O	O	O	O	O	_	_	_
lange	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Nachricht	O	O	O	O	O	O	_	_	_
warten	O	O	O	O	O	O	_	_	_
Der	O	O	O	O	O	O	_	_	_
letzte	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
datiret	O	O	O	O	O	O	_	_	_
vom	O	O	O	O	O	O	_	_	_
9	O	O	O	O	O	O	_	_	_
Septe	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
freue	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
lange	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
Fortsetzung	O	O	O	O	O	O	_	_	_
deines	O	O	O	O	O	O	_	_	_
Reiseberichtes	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
hieher	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Nachricht	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Kathenaus	O	O	O	O	O	O	_	_	_
Ermordung	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Schiff	O	O	O	O	O	O	_	_	_
schloß	O	O	O	O	O	O	_	_	_
Oder	O	O	O	O	O	O	_	_	_
sollte	O	O	O	O	O	O	_	_	_
etwa	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
verloren	O	O	O	O	O	O	_	_	_
gegangen	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
Gestohlen	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
Briefe	O	O	O	O	O	O	_	_	_
besonders	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Annia	B-PER	O	O	O	O	O	_	_	_
öfter	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
halb	O	O	O	O	O	O	_	_	_
vieleicht	O	O	O	O	O	O	_	_	_
besser	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Briefe	O	O	O	O	O	O	_	_	_
einschreiben	O	O	O	O	O	O	_	_	_
läßt	O	O	O	O	O	O	_	_	_
weil	O	O	O	O	O	O	_	_	_
dadurch	O	O	O	O	O	O	_	_	_
größere	O	O	O	O	O	O	_	_	_
Sicherheit	O	O	O	O	O	O	_	_	_
gewährleistet	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Diesen	O	O	O	O	O	O	_	_	_
Sommer	O	O	O	O	O	O	_	_	_
erst	O	O	O	O	O	O	_	_	_
wurden	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
einem	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Diebstahls	O	O	O	O	O	O	_	_	_
verdächtigen	O	O	O	O	O	O	_	_	_
Post	O	O	O	O	O	O	_	_	_
angestellten	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
seines	O	O	O	O	O	O	_	_	_
Haussuchung	O	O	O	O	O	O	_	_	_
400	O	O	O	O	O	O	_	_	_
Dollers	O	O	O	O	O	O	_	_	_
gefunden	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
aus	O	O	O	O	O	O	_	_	_
Briefen	O	O	O	O	O	O	_	_	_
angeeignet	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Kerl	O	O	O	O	O	O	_	_	_
bekam	O	O	O	O	O	O	_	_	_
vier	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
Gefängnis	O	O	O	O	O	O	_	_	_
Mit	O	O	O	O	O	O	_	_	_
gleicher	O	O	O	O	O	O	_	_	_
Post	O	O	O	O	O	O	_	_	_
finde	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
Dir	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
letzten	O	O	O	O	O	O	_	_	_
drei	O	O	O	O	O	O	_	_	_
Nummern	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Vor	O	O	O	O	O	O	_	_	_
