TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
in	O	O	O	O	O	O	_	_	_
Amerika	B-LOC	O	O	O	O	O	_	_	_
seit	O	O	O	O	O	O	_	_	_
Schwager	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
hoch	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
draußen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Wie	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
Tekla	B-PER	O	O	O	O	O	_	_	_
eingerichtet	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
ihrer	O	O	O	O	O	O	_	_	_
nen	O	O	O	O	O	O	_	_	_
Heim	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
laße	O	O	O	O	O	O	_	_	_
Tekla	B-PER	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
danken	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Photogra	O	O	O	O	O	O	_	_	_
phie	O	O	O	O	O	O	_	_	_
worüber	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
gefreut	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
Die	O	O	O	O	O	O	_	_	_
kleine	O	O	O	O	O	O	_	_	_
eidliche	O	O	O	O	O	O	_	_	_
Braut	O	O	O	O	O	O	_	_	_
vom	O	O	O	O	O	O	_	_	_
August	O	O	O	O	O	O	_	_	_
gefällt	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
Wird	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
August	O	O	O	O	O	O	_	_	_
nächstes	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Heimat	O	O	O	O	O	O	_	_	_
kommen	O	O	O	O	O	O	_	_	_
Mutterlein	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
neulich	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
geschrieben	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
sonst	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
seit	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
schweren	O	O	O	O	O	O	_	_	_
Krankheit	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
etwas	O	O	O	O	O	O	_	_	_
geschwollene	O	O	O	O	O	O	_	_	_
Füße	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
möchte	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Frühjahr	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
dermal	O	O	O	O	O	O	_	_	_
besuchen	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
könnte	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
