TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
möchte	O	O	O	O	O	O	_	_	_
deine	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
gerne	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Schma	O	O	O	O	O	O	_	_	_
ihre	O	O	O	O	O	O	_	_	_
kleine	O	O	O	O	O	O	_	_	_
schenk	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
lieb	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
Wir	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
nächste	O	O	O	O	O	O	_	_	_
Woche	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
dienstag	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
Donnerstag	O	O	O	O	O	O	_	_	_
40	O	O	O	O	O	O	_	_	_
stendiges	O	O	O	O	O	O	_	_	_
Gabel	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ver	O	O	O	O	O	O	_	_	_
de	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
deiner	O	O	O	O	O	O	_	_	_
dann	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Gebete	O	O	O	O	O	O	_	_	_
gedanck	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
gestern	O	O	O	O	O	O	_	_	_
Briefe	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Deutschland	B-LOC	O	O	O	O	O	_	_	_
bekommen	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
mein	O	O	O	O	O	O	_	_	_
Vater	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	_
Schwestern	O	O	O	O	O	O	_	_	_
Vater	O	O	O	O	O	O	_	_	_
freut	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
ihm	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
etwas	O	O	O	O	O	O	_	_	_
schafe	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
sagt	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
wünsche	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
konnte	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
mo	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
genen	O	O	O	O	O	O	_	_	_
Vater	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
40000	O	O	O	O	O	O	_	_	_
Mark	B-OTH	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Kreissparkasse	O	O	O	O	O	O	_	_	_
Pläten	O	O	O	O	O	O	_	_	_
gegangen	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
Vrtel	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
1928	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
wartet	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
ohne	O	O	O	O	O	O	_	_	_
Zeichen	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
all	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Jahren	O	O	O	O	O	O	_	_	_
Der	O	O	O	O	O	O	_	_	_
Kleine	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
meinem	O	O	O	O	O	O	_	_	_
jüngsten	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
krank	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
gestorben	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
ihren	O	O	O	O	O	O	_	_	_
Kummer	O	O	O	O	O	O	_	_	_
Amalia	B-PER	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
5	O	O	O	O	O	O	_	_	_
Monat	O	O	O	O	O	O	_	_	_
lot	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
erso	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
vermißen	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
sehen	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
herrn	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
lieb	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
hatten	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
sammen	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
letzten	O	O	O	O	O	O	_	_	_
Jahren	O	O	O	O	O	O	_	_	_
leidend	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
konnte	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
gestört	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
Hiebe	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Frau	O	O	O	O	O	O	_	_	_
Türger	B-PER	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
gelitten	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
gesund	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
einsam	O	O	O	O	O	O	_	_	_
