TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
blos	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Herzen	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
Agnes	B-PER	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Langenbrück	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
13	O	O	O	O	O	O	_	_	_
Dezember	O	O	O	O	O	O	_	_	_
2	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Schwester	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Schwager	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
Verthold	I-PER	O	O	O	O	O	_	_	_
Herberge	I-PER	O	O	O	O	O	_	_	_
hatten	O	O	O	O	O	O	_	_	_
Josef	B-PER	O	O	O	O	O	_	_	_
kommt	O	O	O	O	O	O	_	_	_
überhaupt	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
zur	O	O	O	O	O	O	_	_	_
Mutter	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Gestern	O	O	O	O	O	O	_	_	_
erhielten	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
ganz	O	O	O	O	O	O	_	_	_
unverhofft	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
lieben	O	O	O	O	O	O	_	_	_
Brausbilder	O	O	O	O	O	O	_	_	_
welche	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
Mutter	O	O	O	O	O	O	_	_	_
sage	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
mög	O	O	O	O	O	O	_	_	_
allen	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
vielen	O	O	O	O	O	O	_	_	_
Freude	O	O	O	O	O	O	_	_	_
bereiteten	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
halten	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
seit	O	O	O	O	O	O	_	_	_
meine	O	O	O	O	O	O	_	_	_
Nächstar	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
seit	O	O	O	O	O	O	_	_	_
würglich	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
schön	O	O	O	O	O	O	_	_	_
gebe	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
plagen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
deshalb	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
Ihre	O	O	O	O	O	O	_	_	_
Hälfte	O	O	O	O	O	O	_	_	_
verschrieben	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
heit	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
schönes	O	O	O	O	O	O	_	_	_
glückliches	O	O	O	O	O	O	_	_	_
Paar	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
nebst	O	O	O	O	O	O	_	_	_
Pauli	O	O	O	O	O	O	_	_	_
bin	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
grade	O	O	O	O	O	O	_	_	_
böse	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Thekla	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
wünschen	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
beiden	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
müs	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
dich	O	O	O	O	O	O	_	_	_
Aber	O	O	O	O	O	O	_	_	_
heut	O	O	O	O	O	O	_	_	_
hab	O	O	O	O	O	O	_	_	_
Glück	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
gen	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Ehestand	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
ärgern	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
Paul	B-PER	O	O	O	O	O	_	_	_
schrie	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
möge	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
lange	O	O	O	O	O	O	_	_	_
ge	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
sautet	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Mut	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
glücklich	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
einander	O	O	O	O	O	O	_	_	_
Agnis	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Barthold	O	O	O	O	O	O	_	_	_
12	O	O	O	O	O	O	_	_	_
Dollar	B-OTH	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
lassen	O	O	O	O	O	O	_	_	_
Vielen	O	O	O	O	O	O	_	_	_
herzlichen	O	O	O	O	O	O	_	_	_
Dank	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
schrieb	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
Mutter	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
schönen	O	O	O	O	O	O	_	_	_
Bilder	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
sei	O	O	O	O	O	O	_	_	_
