TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
schlecht	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
Die	O	O	O	O	O	O	_	_	_
kleine	O	O	O	O	O	O	_	_	_
Pension	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Frankels	B-PER	O	O	O	O	O	_	_	_
erhält	O	O	O	O	O	O	_	_	_
langt	O	O	O	O	O	O	_	_	_
kaum	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
Brot	O	O	O	O	O	O	_	_	_
wo	O	O	O	O	O	O	_	_	_
bleibt	O	O	O	O	O	O	_	_	_
dann	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
übrige	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
direkt	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
fremde	O	O	O	O	O	O	_	_	_
Hil	O	O	O	O	O	O	_	_	_
fe	O	O	O	O	O	O	_	_	_
angewiesen	O	O	O	O	O	O	_	_	_
Frl	B-PER	O	O	O	O	O	_	_	_
Mariechen	I-PER	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
können	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
tüchtige	O	O	O	O	O	O	_	_	_
Schneiderin	O	O	O	O	O	O	_	_	_
geworden	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
kommt	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
ganzen	O	O	O	O	O	O	_	_	_
Haushalt	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
jetzigen	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
keine	O	O	O	O	O	O	_	_	_
Kleinigkeit	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Außerdem	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Augenlicht	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Schneider	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
gelassen	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
Niemanden	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Straße	O	O	O	O	O	O	_	_	_
erkannt	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
größter	O	O	O	O	O	O	_	_	_
