TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Du	O	O	O	O	O	O	_	_	_
bist	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
schöne	O	O	O	O	O	O	_	_	_
bal	O	O	O	O	O	O	_	_	_
kauft	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
zurück	O	O	O	O	O	O	_	_	_
Nun	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
ab	O	O	O	O	O	O	_	_	_
dampfen	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
Frühjahr	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
Wollte	O	O	O	O	O	O	_	_	_
dich	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
fragen	O	O	O	O	O	O	_	_	_
Thekla	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
Hochzeitsgeschenk	O	O	O	O	O	O	_	_	_
wünscht	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
weiß	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
dir	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
Deiner	O	O	O	O	O	O	_	_	_
Wirtschaft	O	O	O	O	O	O	_	_	_
fehlt	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Freude	O	O	O	O	O	O	_	_	_
machen	O	O	O	O	O	O	_	_	_
könnte	O	O	O	O	O	O	_	_	_
Teile	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
bitte	O	O	O	O	O	O	_	_	_
ruhig	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
weiß	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
ob	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
heiratet	O	O	O	O	O	O	_	_	_
oder	O	O	O	O	O	O	_	_	_
ob	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
etwas	O	O	O	O	O	O	_	_	_
dauert	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
denke	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
einige	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
vorgehen	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
erst	O	O	O	O	O	O	_	_	_
einrichten	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
kannst	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
gleich	O	O	O	O	O	O	_	_	_
weg	O	O	O	O	O	O	_	_	_
Da	O	O	O	O	O	O	_	_	_
giebt	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
manches	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
besorgen	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
bedenken	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
komme	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
besser	O	O	O	O	O	O	_	_	_
später	O	O	O	O	O	O	_	_	_
Hoffentlich	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
keinen	O	O	O	O	O	O	_	_	_
Brüdern	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
ihren	O	O	O	O	O	O	_	_	_
Familien	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
Grüße	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
bitte	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
Nan	B-PER	O	O	O	O	O	_	_	_
höre	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
Thekla	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
Mein	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
Josef	B-PER	O	O	O	O	O	_	_	_
schrieb	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
Bern	B-LOC	O	O	O	O	O	_	_	_
kommen	O	O	O	O	O	O	_	_	_
soll	O	O	O	O	O	O	_	_	_
diesen	O	O	O	O	O	O	_	_	_
Sommer	O	O	O	O	O	O	_	_	_
Am	O	O	O	O	O	O	_	_	_
zwar	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
Oberamergan	O	O	O	O	O	O	_	_	_
Wie	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
weißt	O	O	O	O	O	O	_	_	_
wurde	O	O	O	O	O	O	_	_	_
dorf	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
10	O	O	O	O	O	O	_	_	_
Jahre	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Passionspiele	O	O	O	O	O	O	_	_	_
aufge	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Krieg	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
2	O	O	O	O	O	O	_	_	_
Jahre	O	O	O	O	O	O	_	_	_
