TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Lieber	O	O	O	O	O	O	_	_	_
Robert	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Seiten	O	O	O	O	O	O	_	_	_
Ehe	O	O	O	O	O	O	_	_	_
keine	O	O	O	O	O	O	_	_	_
Marie	B-PER	O	O	O	O	O	_	_	_
vollende	O	O	O	O	O	O	_	_	_
am	O	O	O	O	O	O	_	_	_
27	O	O	O	O	O	O	_	_	_
Juli	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
fünftes	O	O	O	O	O	O	_	_	_
Lebensjahr	O	O	O	O	O	O	_	_	_
meine	O	O	O	O	O	O	_	_	_
Frau	O	O	O	O	O	O	_	_	_
am	O	O	O	O	O	O	_	_	_
10	O	O	O	O	O	O	_	_	_
Juli	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
26	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Bernhard	B-PER	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
1	O	O	O	O	O	O	_	_	_
Juli	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
20	O	O	O	O	O	O	_	_	_
Lebensjahr	O	O	O	O	O	O	_	_	_
Wie	O	O	O	O	O	O	_	_	_
gültig	O	O	O	O	O	O	_	_	_
Euren	O	O	O	O	O	O	_	_	_
lieben	O	O	O	O	O	O	_	_	_
schen	O	O	O	O	O	O	_	_	_
Robertchen	O	O	O	O	O	O	_	_	_
gratulieren	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
am	O	O	O	O	O	O	_	_	_
3	O	O	O	O	O	O	_	_	_
April	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
seinem	O	O	O	O	O	O	_	_	_
3	O	O	O	O	O	O	_	_	_
Wiegenfeste	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
selbe	O	O	O	O	O	O	_	_	_
Verhältnis	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
feier	O	O	O	O	O	O	_	_	_
vom	O	O	O	O	O	O	_	_	_
23	O	O	O	O	O	O	_	_	_
April	O	O	O	O	O	O	_	_	_
mein	O	O	O	O	O	O	_	_	_
33	O	O	O	O	O	O	_	_	_
Wiegen	O	O	O	O	O	O	_	_	_
fest	O	O	O	O	O	O	_	_	_
Ist	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
etliger	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
schön	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
ziemlich	O	O	O	O	O	O	_	_	_
al	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Monaten	O	O	O	O	O	O	_	_	_
verängt	O	O	O	O	O	O	_	_	_
Die	O	O	O	O	O	O	_	_	_
Deutschland	B-LOC	O	O	O	O	O	_	_	_
herrscht	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
überall	O	O	O	O	O	O	_	_	_
grose	O	O	O	O	O	O	_	_	_
Arbeitslosigkeit	O	O	O	O	O	O	_	_	_
Bei	O	O	O	O	O	O	_	_	_
Gränkel	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
Paul	O	O	O	O	O	O	_	_	_
Was	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
jungen	O	O	O	O	O	O	_	_	_
Leute	O	O	O	O	O	O	_	_	_
heut	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
