TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
getr	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	_
10	O	O	O	O	O	O	_	_	_
Herr	O	O	O	O	O	O	_	_	_
Kiefer	B-PER	O	O	O	O	O	_	_	_
Sehr	O	O	O	O	O	O	_	_	_
gu	O	O	O	O	O	O	_	_	_
Hiermit	O	O	O	O	O	O	_	_	_
erlaube	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
belästigen	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Ihn	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
trit	O	O	O	O	O	O	_	_	_
Anfrage	O	O	O	O	O	O	_	_	_
bekannt	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Absich	O	O	O	O	O	O	_	_	_
trage	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Auf	O	O	O	O	O	O	_	_	_
Grund	O	O	O	O	O	O	_	_	_
dessen	O	O	O	O	O	O	_	_	_
wandte	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
dort	O	O	O	O	O	O	_	_	_
auszuwanden	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Herrn	O	O	O	O	O	O	_	_	_
Paul	B-PER	O	O	O	O	O	_	_	_
Schutz	I-PER	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
wegen	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Geschaf	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
ren	O	O	O	O	O	O	_	_	_
belassen	O	O	O	O	O	O	_	_	_
würde	O	O	O	O	O	O	_	_	_
welche	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
übernehmen	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Nu	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
erst	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Ihm	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
erkündigen	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Verdienstmöglichkeit	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
un	O	O	O	O	O	O	_	_	_
Sache	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
Zimmermann	B-PER	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
danken	O	O	O	O	O	O	_	_	_
beschaffen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
welche	O	O	O	O	O	O	_	_	_
Verhältnisse	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
entgegen	O	O	O	O	O	O	_	_	_
gehen	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
Also	O	O	O	O	O	O	_	_	_
el	O	O	O	O	O	O	_	_	_
mein	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
dreiben	O	O	O	O	O	O	_	_	_
überhaubt	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
vorliege	O	O	O	O	O	O	_	_	_
würde	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ob	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
blos	O	O	O	O	O	O	_	_	_
2	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
hätte	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
Wisen	O	O	O	O	O	O	_	_	_
würde	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Jahre	O	O	O	O	O	O	_	_	_
1830	O	O	O	O	O	O	_	_	_
erhalten	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Gescheid	O	O	O	O	O	O	_	_	_
vom	O	O	O	O	O	O	_	_	_
Consil	B-ORG	O	O	O	O	O	_	_	_
