TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Liebe	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
Nun	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
langer	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
eini	O	O	O	O	O	O	_	_	_
ge	O	O	O	O	O	O	_	_	_
Zeilen	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
schreiben	O	O	O	O	O	O	_	_	_
Daß	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
nächster	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
verheiraten	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
überrascht	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
schließe	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Glückwünschen	O	O	O	O	O	O	_	_	_
meines	O	O	O	O	O	O	_	_	_
Mannes	O	O	O	O	O	O	_	_	_
voll	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ganz	O	O	O	O	O	O	_	_	_
annd	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
denke	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Ihrem	O	O	O	O	O	O	_	_	_
Herrn	O	O	O	O	O	O	_	_	_
Bräutigam	B-PER	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
gute	O	O	O	O	O	O	_	_	_
Wahl	O	O	O	O	O	O	_	_	_
getroffen	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
guten	O	O	O	O	O	O	_	_	_
Ein	O	O	O	O	O	O	_	_	_
druck	O	O	O	O	O	O	_	_	_
gemacht	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
wollen	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
hoffenn	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
Ihre	O	O	O	O	O	O	_	_	_
Geschwister	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
glück	O	O	O	O	O	O	_	_	_
liche	O	O	O	O	O	O	_	_	_
Ehe	O	O	O	O	O	O	_	_	_
führen	O	O	O	O	O	O	_	_	_
Wie	O	O	O	O	O	O	_	_	_
gern	O	O	O	O	O	O	_	_	_
hätten	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
ihnen	O	O	O	O	O	O	_	_	_
einmal	O	O	O	O	O	O	_	_	_
geschrieben	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
Fr	O	O	O	O	O	O	_	_	_
Strebel	O	O	O	O	O	O	_	_	_
erfuhr	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Kaufes	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
keine	O	O	O	O	O	O	_	_	_
Adresse	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
stehen	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Ihnen	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
großer	O	O	O	O	O	O	_	_	_
Schuld	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Übersendung	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Lebensmittel	O	O	O	O	O	O	_	_	_
ha	O	O	O	O	O	O	_	_	_
ben	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
dazumal	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
erfreut	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
danken	O	O	O	O	O	O	_	_	_
ihnen	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
heute	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
herlich	O	O	O	O	O	O	_	_	_
dafür	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
bitte	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
weiß	O	O	O	O	O	O	_	_	_
ob	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
schlimmer	O	O	O	O	O	O	_	_	_
kommt	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
ersten	O	O	O	O	O	O	_	_	_
Kriegs	O	O	O	O	O	O	_	_	_
Jahren	O	O	O	O	O	O	_	_	_
hatten	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
Not	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Lebensmittel	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
Alles	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
Preis	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Gehalt	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Zinsen	O	O	O	O	O	O	_	_	_
weit	O	O	O	O	O	O	_	_	_
übersteigt	O	O	O	O	O	O	_	_	_
