TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
den	O	O	O	O	O	O	_	_	_
1812	O	O	O	O	O	O	_	_	_
22	O	O	O	O	O	O	_	_	_
Haus	O	O	O	O	O	O	_	_	_
hatt	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
Gewichten	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
brauche	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
Liebste	O	O	O	O	O	O	_	_	_
Thekla	B-OTH	O	O	O	O	O	_	_	_
öffentlich	I-OTH	O	O	O	O	O	_	_	_
geht	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
allen	I-OTH	O	O	O	O	O	_	_	_
denen	I-OTH	O	O	O	O	O	_	_	_
Geschwister	I-OTH	O	O	O	O	O	_	_	_
im	I-OTH	O	O	O	O	O	_	_	_
hat	I-OTH	O	O	O	O	O	_	_	_
vielen	I-OTH	O	O	O	O	O	_	_	_
herzlichen	I-OTH	O	O	O	O	O	_	_	_
Dank	I-OTH	O	O	O	O	O	_	_	_
für	I-OTH	O	O	O	O	O	_	_	_
eine	I-OTH	O	O	O	O	O	_	_	_
schöne	I-OTH	O	O	O	O	O	_	_	_
Photographie	I-OTH	O	O	O	O	O	_	_	_
nach	I-OTH	O	O	O	O	O	_	_	_
gut	I-OTH	O	O	O	O	O	_	_	_
zu	I-OTH	O	O	O	O	O	_	_	_
ren	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
dieselbe	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
herung	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
besonders	O	O	O	O	O	O	_	_	_
sei	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
dich	O	O	O	O	O	O	_	_	_
aufheben	O	O	O	O	O	O	_	_	_
Hoffentlich	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Robert	B-OTH	O	O	O	O	O	_	_	_
recht	I-OTH	O	O	O	O	O	_	_	_
herzlich	I-OTH	O	O	O	O	O	_	_	_
geht	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
denen	I-OTH	O	O	O	O	O	_	_	_
Ab	I-OTH	O	O	O	O	O	_	_	_
geht	I-OTH	O	O	O	O	O	_	_	_
vom	I-OTH	O	O	O	O	O	_	_	_
fur	I-OTH	O	O	O	O	O	_	_	_
Robert	I-OTH	O	O	O	O	O	_	_	_
noch	I-OTH	O	O	O	O	O	_	_	_
gut	I-OTH	O	O	O	O	O	_	_	_
weh	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
je	I-OTH	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
berechten	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
Nur	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
große	O	O	O	O	O	O	_	_	_
gen	O	O	O	O	O	O	_	_	_
meine	O	O	O	O	O	O	_	_	_
Freun	B-OTH	O	O	O	O	O	_	_	_
Renter	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
Amalia	I-OTH	O	O	O	O	O	_	_	_
welche	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Hospital	O	O	O	O	O	O	_	_	_
krank	O	O	O	O	O	O	_	_	_
dar	O	O	O	O	O	O	_	_	_
derlegt	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
