TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Tropfen	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
halbe	O	O	O	O	O	O	_	_	_
Stunde	O	O	O	O	O	O	_	_	_
erhielt	O	O	O	O	O	O	_	_	_
grade	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Gemüse	O	O	O	O	O	O	_	_	_
zugießen	O	O	O	O	O	O	_	_	_
dabei	O	O	O	O	O	O	_	_	_
können	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Glück	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
jetz	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
Hagel	O	O	O	O	O	O	_	_	_
Überschwerung	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Sturmen	O	O	O	O	O	O	_	_	_
bewant	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
anderen	O	O	O	O	O	O	_	_	_
Gegenden	O	O	O	O	O	O	_	_	_
Der	O	O	O	O	O	O	_	_	_
Fall	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Feuernte	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ohne	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Tropfen	O	O	O	O	O	O	_	_	_
Regen	O	O	O	O	O	O	_	_	_
eingebracht	O	O	O	O	O	O	_	_	_
worden	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
trocknete	O	O	O	O	O	O	_	_	_
allen	O	O	O	O	O	O	_	_	_
werde	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
eingereichet	B-OTH	O	O	O	O	O	_	_	_
Liebe	I-OTH	O	O	O	O	O	_	_	_
Jekla	I-OTH	O	O	O	O	O	_	_	_
wenn	I-OTH	O	O	O	O	O	_	_	_
du	I-OTH	O	O	O	O	O	_	_	_
einen	I-OTH	O	O	O	O	O	_	_	_
Menschaft	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
du	I-OTH	O	O	O	O	O	_	_	_
am	I-OTH	O	O	O	O	O	_	_	_
nöthigsten	I-OTH	O	O	O	O	O	_	_	_
brauchst	I-OTH	O	O	O	O	O	_	_	_
bitte	I-OTH	O	O	O	O	O	_	_	_
schreibe	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
uns	I-OTH	O	O	O	O	O	_	_	_
damit	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
besorgen	I-OTH	O	O	O	O	O	_	_	_
kann	I-OTH	O	O	O	O	O	_	_	_
am	I-OTH	O	O	O	O	O	_	_	_
15	I-OTH	O	O	O	O	O	_	_	_
Sagten	I-OTH	O	O	O	O	O	_	_	_
geht	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
Schiff	I-OTH	O	O	O	O	O	_	_	_
ab	I-OTH	O	O	O	O	O	_	_	_
wie	I-OTH	O	O	O	O	O	_	_	_
geht	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
Euch	I-OTH	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
gesum	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
hoffe	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
Marie	B-PER	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
