TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
244	O	O	O	O	O	O	_	_	_
24	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Knüppel	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
einem	O	O	O	O	O	O	_	_	_
heutigen	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
gen	O	O	O	O	O	O	_	_	_
Geburtstage	O	O	O	O	O	O	_	_	_
gratulieren	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Klei	B-OTH	O	O	O	O	O	_	_	_
ne	I-OTH	O	O	O	O	O	_	_	_
Walter	I-OTH	O	O	O	O	O	_	_	_
Onkel	I-OTH	O	O	O	O	O	_	_	_
Walter	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
Tante	I-OTH	O	O	O	O	O	_	_	_
Filchen	I-OTH	O	O	O	O	O	_	_	_
recht	I-OTH	O	O	O	O	O	_	_	_
herzli	I-OTH	O	O	O	O	O	_	_	_
Wir	I-OTH	O	O	O	O	O	_	_	_
wünschen	I-OTH	O	O	O	O	O	_	_	_
Dir	I-OTH	O	O	O	O	O	_	_	_
aller	I-OTH	O	O	O	O	O	_	_	_
Gute	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
daß	I-OTH	O	O	O	O	O	_	_	_
Du	I-OTH	O	O	O	O	O	_	_	_
ein	I-OTH	O	O	O	O	O	_	_	_
wirst	I-OTH	O	O	O	O	O	_	_	_
Du	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
la	I-OTH	O	O	O	O	O	_	_	_
kräftiges	I-OTH	O	O	O	O	O	_	_	_
ber	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
hübsch	O	O	O	O	O	O	_	_	_
artig	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
brav	O	O	O	O	O	O	_	_	_
bleiben	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
Alle	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
gern	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
Wenn	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Kleine	B-OTH	O	O	O	O	O	_	_	_
Walter	I-OTH	O	O	O	O	O	_	_	_
größer	I-OTH	O	O	O	O	O	_	_	_
ist	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
wieder	I-OTH	O	O	O	O	O	_	_	_
gesund	I-OTH	O	O	O	O	O	_	_	_
will	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
jetzt	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
hübsches	I-OTH	O	O	O	O	O	_	_	_
kaufen	O	O	O	O	O	O	_	_	_
