TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
und	O	O	O	O	O	O	_	_	_
reich	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Abwechslungen	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
wurde	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
freuen	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
Du	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
gelegentlich	O	O	O	O	O	O	_	_	_
ausführlich	O	O	O	O	O	O	_	_	_
darüber	O	O	O	O	O	O	_	_	_
berichten	O	O	O	O	O	O	_	_	_
würdest	O	O	O	O	O	O	_	_	_
Schon	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Buchelsdorf	B-LOC	O	O	O	O	O	_	_	_
angehangen	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
Du	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
Abreise	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
hättest	O	O	O	O	O	O	_	_	_
Näheres	O	O	O	O	O	O	_	_	_
mitzuteilen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
leicht	O	O	O	O	O	O	_	_	_
erklärlich	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Koffer	O	O	O	O	O	O	_	_	_
hab	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
erhalten	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
kostete	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
348	O	O	O	O	O	O	_	_	_
30	O	O	O	O	O	O	_	_	_
M	O	O	O	O	O	O	_	_	_
fracht	O	O	O	O	O	O	_	_	_
Mit	O	O	O	O	O	O	_	_	_
dieser	O	O	O	O	O	O	_	_	_
Summe	O	O	O	O	O	O	_	_	_
hätte	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
früher	O	O	O	O	O	O	_	_	_
ganz	O	O	O	O	O	O	_	_	_
Europa	B-LOC	O	O	O	O	O	_	_	_
bereist	O	O	O	O	O	O	_	_	_
Jetzt	O	O	O	O	O	O	_	_	_
wurde	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
kosten	O	O	O	O	O	O	_	_	_
Da	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Frachtsätze	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
1	O	O	O	O	O	O	_	_	_
J	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
zwanzig	O	O	O	O	O	O	_	_	_
Prozent	O	O	O	O	O	O	_	_	_
gestiegen	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Schlüssel	O	O	O	O	O	O	_	_	_
bekam	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
acht	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
später	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Filchen	O	O	O	O	O	O	_	_	_
zugeschickt	O	O	O	O	O	O	_	_	_
Im	O	O	O	O	O	O	_	_	_
Koffer	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
