TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Liebe	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
danken	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
Gutes	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
eins	O	O	O	O	O	O	_	_	_
getan	O	O	O	O	O	O	_	_	_
habt	O	O	O	O	O	O	_	_	_
möge	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Ewigkeit	O	O	O	O	O	O	_	_	_
tausen	O	O	O	O	O	O	_	_	_
sach	O	O	O	O	O	O	_	_	_
dafür	O	O	O	O	O	O	_	_	_
belohnen	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
machen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
anderen	O	O	O	O	O	O	_	_	_
Lieben	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Amerika	B-LOC	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
Alle	B-OTH	O	O	O	O	O	_	_	_
gesund	I-OTH	O	O	O	O	O	_	_	_
haben	I-OTH	O	O	O	O	O	_	_	_
sie	I-OTH	O	O	O	O	O	_	_	_
alle	I-OTH	O	O	O	O	O	_	_	_
Arbeit	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
machen	I-OTH	O	O	O	O	O	_	_	_
alle	I-OTH	O	O	O	O	O	_	_	_
meine	I-OTH	O	O	O	O	O	_	_	_
lieben	I-OTH	O	O	O	O	O	_	_	_
Ent	I-OTH	O	O	O	O	O	_	_	_
allen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
diesen	O	O	O	O	O	O	_	_	_
Monat	O	O	O	O	O	O	_	_	_
Juli	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Geburtstag	O	O	O	O	O	O	_	_	_
hatten	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
herzlich	B-OTH	O	O	O	O	O	_	_	_
Gratula	I-OTH	O	O	O	O	O	_	_	_
nen	I-OTH	O	O	O	O	O	_	_	_
Marie	I-OTH	O	O	O	O	O	_	_	_
Tafel	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Franzle	I-OTH	O	O	O	O	O	_	_	_
Liebe	I-OTH	O	O	O	O	O	_	_	_
Tekla	I-OTH	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
wils	O	O	O	O	O	O	_	_	_
wissen	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
Böhm	B-PER	O	O	O	O	O	_	_	_
illa	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Brohnt	O	O	O	O	O	O	_	_	_
fertiges	O	O	O	O	O	O	_	_	_
wo	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Schulden	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
über	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Kopf	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Königler	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Wirtscha	B-ORG	O	O	O	O	O	_	_	_
I	I-ORG	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
älteste	O	O	O	O	O	O	_	_	_
Sohn	O	O	O	O	O	O	_	_	_
los	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Schaffung	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
verkauft	O	O	O	O	O	O	_	_	_
weil	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Schulde	O	O	O	O	O	O	_	_	_
hatten	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
