TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
liebe	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
werdet	O	O	O	O	O	O	_	_	_
hatt	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Briefe	B-OTH	O	O	O	O	O	_	_	_
von	I-OTH	O	O	O	O	O	_	_	_
Mutter	I-OTH	O	O	O	O	O	_	_	_
erhalten	I-OTH	O	O	O	O	O	_	_	_
denn	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
kann	I-OTH	O	O	O	O	O	_	_	_
fast	I-OTH	O	O	O	O	O	_	_	_
nicht	I-OTH	O	O	O	O	O	_	_	_
mehr	I-OTH	O	O	O	O	O	_	_	_
schreiben	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
Ster	I-OTH	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
bedanken	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
wa	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
getan	O	O	O	O	O	O	_	_	_
habt	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
drüben	O	O	O	O	O	O	_	_	_
seid	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
ohne	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
tausend	O	O	O	O	O	O	_	_	_
sa	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
vergelten	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
bete	O	O	O	O	O	O	_	_	_
halt	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
find	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
vergeht	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
werde	O	O	O	O	O	O	_	_	_
gestorben	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
getan	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
beten	O	O	O	O	O	O	_	_	_
Da	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Weihnach	B-ORG	O	O	O	O	O	_	_	_
Post	I-ORG	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
fern	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
eher	O	O	O	O	O	O	_	_	_
abge	B-OTH	O	O	O	O	O	_	_	_
4	I-OTH	O	O	O	O	O	_	_	_
Lieblieben	I-OTH	O	O	O	O	O	_	_	_
Kinderchen	I-OTH	O	O	O	O	O	_	_	_
werden	I-OTH	O	O	O	O	O	_	_	_
sich	I-OTH	O	O	O	O	O	_	_	_
schon	I-OTH	O	O	O	O	O	_	_	_
recht	I-OTH	O	O	O	O	O	_	_	_
auf	I-OTH	O	O	O	O	O	_	_	_
den	I-OTH	O	O	O	O	O	_	_	_
Niklaus	I-OTH	O	O	O	O	O	_	_	_
un	I-OTH	O	O	O	O	O	_	_	_
auf	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
liebe	I-OTH	O	O	O	O	O	_	_	_
Schriften	I-OTH	O	O	O	O	O	_	_	_
freuen	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
te	I-OTH	O	O	O	O	O	_	_	_
Freude	I-OTH	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Kleiner	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
gro	O	O	O	O	O	O	_	_	_
Aller	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
rechtfer	O	O	O	O	O	O	_	_	_
hen	O	O	O	O	O	O	_	_	_
schaft	O	O	O	O	O	O	_	_	_
