TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
abwarten	B-OTH	O	O	O	O	O	_	_	_
denn	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
ist	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
unser	I-OTH	O	O	O	O	O	_	_	_
Hl	I-OTH	O	O	O	O	O	_	_	_
Ordensregel	I-OTH	O	O	O	O	O	_	_	_
nicht	I-OTH	O	O	O	O	O	_	_	_
erlaubt	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
Anverwandten	I-OTH	O	O	O	O	O	_	_	_
zu	I-OTH	O	O	O	O	O	_	_	_
besuchen	I-OTH	O	O	O	O	O	_	_	_
Hast	I-OTH	O	O	O	O	O	_	_	_
Du	I-OTH	O	O	O	O	O	_	_	_
l	I-OTH	O	O	O	O	O	_	_	_
Thekla	I-OTH	O	O	O	O	O	_	_	_
den	I-OTH	O	O	O	O	O	_	_	_
Brief	I-OTH	O	O	O	O	O	_	_	_
den	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
Anfang	I-OTH	O	O	O	O	O	_	_	_
August	I-OTH	O	O	O	O	O	_	_	_
schrieb	I-OTH	O	O	O	O	O	_	_	_
erhalten	I-OTH	O	O	O	O	O	_	_	_
Weil	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
ungewiss	I-OTH	O	O	O	O	O	_	_	_
ist	I-OTH	O	O	O	O	O	_	_	_
ob	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
Dir	I-OTH	O	O	O	O	O	_	_	_
bis	I-OTH	O	O	O	O	O	_	_	_
Weihnachten	I-OTH	O	O	O	O	O	_	_	_
noch	I-OTH	O	O	O	O	O	_	_	_
einmal	I-OTH	O	O	O	O	O	_	_	_
schreibe	I-OTH	O	O	O	O	O	_	_	_
so	I-OTH	O	O	O	O	O	_	_	_
empfange	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
diesen	I-OTH	O	O	O	O	O	_	_	_
Zeilen	I-OTH	O	O	O	O	O	_	_	_
schon	I-OTH	O	O	O	O	O	_	_	_
meine	I-OTH	O	O	O	O	O	_	_	_
besten	I-OTH	O	O	O	O	O	_	_	_
Segenswünsche	I-OTH	O	O	O	O	O	_	_	_
zum	I-OTH	O	O	O	O	O	_	_	_
hochheiligen	I-OTH	O	O	O	O	O	_	_	_
Weihnachtsfeste	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
innigst	I-OTH	O	O	O	O	O	_	_	_
Glückwünsche	I-OTH	O	O	O	O	O	_	_	_
zum	I-OTH	O	O	O	O	O	_	_	_
Jahreswechsel	I-OTH	O	O	O	O	O	_	_	_
Entlich	I-OTH	O	O	O	O	O	_	_	_
auch	I-OTH	O	O	O	O	O	_	_	_
allen	I-OTH	O	O	O	O	O	_	_	_
den	I-OTH	O	O	O	O	O	_	_	_
Gönnern	I-OTH	O	O	O	O	O	_	_	_
von	I-OTH	O	O	O	O	O	_	_	_
mir	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
un	I-OTH	O	O	O	O	O	_	_	_
ren	I-OTH	O	O	O	O	O	_	_	_
ganzen	I-OTH	O	O	O	O	O	_	_	_
Haus	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
reichsten	I-OTH	O	O	O	O	O	_	_	_
Glück	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
Pe	I-OTH	O	O	O	O	O	_	_	_
genswünsche	I-OTH	O	O	O	O	O	_	_	_
zu	I-OTH	O	O	O	O	O	_	_	_
diesen	I-OTH	O	O	O	O	O	_	_	_
frohen	I-OTH	O	O	O	O	O	_	_	_
Prottagen	I-OTH	O	O	O	O	O	_	_	_
sowie	I-OTH	O	O	O	O	O	_	_	_
unsere	I-OTH	O	O	O	O	O	_	_	_
