TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Bartholdene	O	O	O	O	O	O	_	_	_
tut	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
einladen	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
soll	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
besuchen	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
brauch	O	O	O	O	O	O	_	_	_
keinen	O	O	O	O	O	O	_	_	_
Paß	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Franzosen	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
jetz	O	O	O	O	O	O	_	_	_
geräumt	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Gegen	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
neben	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
vielen	O	O	O	O	O	O	_	_	_
Geld	O	O	O	O	O	O	_	_	_
kosten	O	O	O	O	O	O	_	_	_
verbunden	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
bin	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
alt	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
dieser	O	O	O	O	O	O	_	_	_
Welt	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
möglich	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
gerne	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
sehen	O	O	O	O	O	O	_	_	_
möchte	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
gekla	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
dafür	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
selbe	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Bittel	B-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
grüne	I-OTH	O	O	O	O	O	_	_	_
Selbe	I-OTH	O	O	O	O	O	_	_	_
zu	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
ist	I-OTH	O	O	O	O	O	_	_	_
sie	I-OTH	O	O	O	O	O	_	_	_
gut	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
habe	I-OTH	O	O	O	O	O	_	_	_
sie	I-OTH	O	O	O	O	O	_	_	_
angehoben	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
hatte	I-OTH	O	O	O	O	O	_	_	_
im	I-OTH	O	O	O	O	O	_	_	_
Briefe	I-OTH	O	O	O	O	O	_	_	_
wer	I-OTH	O	O	O	O	O	_	_	_
gessen	I-OTH	O	O	O	O	O	_	_	_
zu	I-OTH	O	O	O	O	O	_	_	_
fragen	I-OTH	O	O	O	O	O	_	_	_
