TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
brauch	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Abgeschiedenen	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
bedauren	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
erlebt	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
nichts	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
deren	O	O	O	O	O	O	_	_	_
Ihrem	O	O	O	O	O	O	_	_	_
letzten	O	O	O	O	O	O	_	_	_
Pre	O	O	O	O	O	O	_	_	_
fe	O	O	O	O	O	O	_	_	_
übersandte	O	O	O	O	O	O	_	_	_
Sollant	O	O	O	O	O	O	_	_	_
danken	O	O	O	O	O	O	_	_	_
Ihnen	O	O	O	O	O	O	_	_	_
ebenfalls	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
verglich	O	O	O	O	O	O	_	_	_
leider	O	O	O	O	O	O	_	_	_
reicht	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Wort	O	O	O	O	O	O	_	_	_
derselben	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
hiesigen	O	O	O	O	O	O	_	_	_
Preisen	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
weit	O	O	O	O	O	O	_	_	_
Aber	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
wenigstens	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
alten	O	O	O	O	O	O	_	_	_
Grab	O	O	O	O	O	O	_	_	_
Scheider	B-PER	O	O	O	O	O	_	_	_
ihrer	O	O	O	O	O	O	_	_	_
Notlage	O	O	O	O	O	O	_	_	_
damit	O	O	O	O	O	O	_	_	_
etwas	O	O	O	O	O	O	_	_	_
bessern	O	O	O	O	O	O	_	_	_
können	O	O	O	O	O	O	_	_	_
Möge	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
Ihnen	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
tausendfach	O	O	O	O	O	O	_	_	_
sogen	O	O	O	O	O	O	_	_	_
Jetzt	O	O	O	O	O	O	_	_	_
wo	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Winter	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Furstaht	O	O	O	O	O	O	_	_	_
kosteten	O	O	O	O	O	O	_	_	_
Zentner	O	O	O	O	O	O	_	_	_
Bohten	B-ORG	O	O	O	O	O	_	_	_
100	I-ORG	O	O	O	O	O	_	_	_
Mark	I-ORG	O	O	O	O	O	_	_	_
Beleuchtung	I-ORG	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Lebensmittel	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
streite	O	O	O	O	O	O	_	_	_
bereicht	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Ap	B-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Körper	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
Zukunft	I-OTH	O	O	O	O	O	_	_	_
entge	I-OTH	O	O	O	O	O	_	_	_
gensehen	I-OTH	O	O	O	O	O	_	_	_
kann	I-OTH	O	O	O	O	O	_	_	_
auser	I-OTH	O	O	O	O	O	_	_	_
Sub	I-OTH	O	O	O	O	O	_	_	_
Gott	I-OTH	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
solches	O	O	O	O	O	O	_	_	_
Elend	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
durchgemachen	O	O	O	O	O	O	_	_	_
belaufen	O	O	O	O	O	O	_	_	_
dennoch	O	O	O	O	O	O	_	_	_
wollen	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Hoffnung	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
Besse	O	O	O	O	O	O	_	_	_
erst	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
aufgeben	O	O	O	O	O	O	_	_	_
kon	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
wollen	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
lieben	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
ver	O	O	O	O	O	O	_	_	_
trauen	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
unsabis	O	O	O	O	O	O	_	_	_
hieher	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Gander	B-PER	O	O	O	O	O	_	_	_
geführt	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
erholten	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
Und	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
dieser	O	O	O	O	O	O	_	_	_
Höffnung	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
heute	B-OTH	O	O	O	O	O	_	_	_
schließen	I-OTH	O	O	O	O	O	_	_	_
indem	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
Sie	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Ihren	I-OTH	O	O	O	O	O	_	_	_
lieben	I-OTH	O	O	O	O	O	_	_	_
Gatten	I-OTH	O	O	O	O	O	_	_	_
herzlichen	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
auch	I-OTH	O	O	O	O	O	_	_	_
Ehrenlieben	I-OTH	O	O	O	O	O	_	_	_
Angehöri	I-OTH	O	O	O	O	O	_	_	_
gen	I-OTH	O	O	O	O	O	_	_	_
öfteren	I-OTH	O	O	O	O	O	_	_	_
Vesten	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
be	I-OTH	O	O	O	O	O	_	_	_
straße	I-OTH	O	O	O	O	O	_	_	_
sen	O	O	O	O	O	O	_	_	_
verbleibe	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
