TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
so	O	O	O	O	O	O	_	_	_
wundet	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Vertraue	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
dies	O	O	O	O	O	O	_	_	_
Ab	O	O	O	O	O	O	_	_	_
Heilige	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
zeit	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
vielen	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
allen	O	O	O	O	O	O	_	_	_
Helfeilen	O	O	O	O	O	O	_	_	_
wolte	O	O	O	O	O	O	_	_	_
bar	O	O	O	O	O	O	_	_	_
geholfen	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
Vor	O	O	O	O	O	O	_	_	_
längerer	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
fand	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
Bildchen	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Kl	B-OTH	O	O	O	O	O	_	_	_
Thekla	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
lege	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
Dir	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
Schen	I-OTH	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
altertümliches	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
dürfte	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
freuen	O	O	O	O	O	O	_	_	_
weil	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
Abbildung	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
Ab	O	O	O	O	O	O	_	_	_
Hammatronin	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Nun	O	O	O	O	O	O	_	_	_
gratulier	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
lb	O	O	O	O	O	O	_	_	_
Schwe	O	O	O	O	O	O	_	_	_
gerin	O	O	O	O	O	O	_	_	_
Anna	B-PER	O	O	O	O	O	_	_	_
