TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
somit	O	O	O	O	O	O	_	_	_
dabei	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
zusammen	O	O	O	O	O	O	_	_	_
wären	B-OTH	O	O	O	O	O	_	_	_
Hiebe	I-OTH	O	O	O	O	O	_	_	_
Thekla	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
schreibe	I-OTH	O	O	O	O	O	_	_	_
heute	I-OTH	O	O	O	O	O	_	_	_
an	I-OTH	O	O	O	O	O	_	_	_
Deinem	I-OTH	O	O	O	O	O	_	_	_
Geburtstag	I-OTH	O	O	O	O	O	_	_	_
Ich	I-OTH	O	O	O	O	O	_	_	_
werdet	I-OTH	O	O	O	O	O	_	_	_
ihn	I-OTH	O	O	O	O	O	_	_	_
schon	I-OTH	O	O	O	O	O	_	_	_
bei	I-OTH	O	O	O	O	O	_	_	_
Euch	I-OTH	O	O	O	O	O	_	_	_
feiern	I-OTH	O	O	O	O	O	_	_	_
In	I-OTH	O	O	O	O	O	_	_	_
Gedanken	I-OTH	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
dabei	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
Von	O	O	O	O	O	O	_	_	_
Herzen	O	O	O	O	O	O	_	_	_
wünsche	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Alles	O	O	O	O	O	O	_	_	_
Gute	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Gottes	O	O	O	O	O	O	_	_	_
reichsten	O	O	O	O	O	O	_	_	_
Tagen	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
konnte	O	O	O	O	O	O	_	_	_
dir	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
eher	O	O	O	O	O	O	_	_	_
schreiben	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
keine	O	O	O	O	O	O	_	_	_
Adresse	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
wußte	O	O	O	O	O	O	_	_	_
Und	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
dieser	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
ankauf	O	O	O	O	O	O	_	_	_
werdet	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
Hochzeit	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
Meine	O	O	O	O	O	O	_	_	_
besten	O	O	O	O	O	O	_	_	_
Wünsche	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	_
gleichen	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
einem	O	O	O	O	O	O	_	_	_
Ehrentage	O	O	O	O	O	O	_	_	_
Möge	O	O	O	O	O	O	_	_	_
Gottes	O	O	O	O	O	O	_	_	_
Segen	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
nie	O	O	O	O	O	O	_	_	_
fehlen	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
glücklich	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
möchtet	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
habt	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
gegenseitig	O	O	O	O	O	O	_	_	_
dieb	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
gegenseitiger	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Vertrauen	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Glück	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Ehe	O	O	O	O	O	O	_	_	_
begründet	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
gehen	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Thekla	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Kleinigkeiten	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
Dir	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
schickte	O	O	O	O	O	O	_	_	_
solche	O	O	O	O	O	O	_	_	_
Freude	O	O	O	O	O	O	_	_	_
gemacht	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
freut	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
wenig	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
gemeint	O	O	O	O	O	O	_	_	_
Und	O	O	O	O	O	O	_	_	_
nem	O	O	O	O	O	O	_	_	_
Schluß	O	O	O	O	O	O	_	_	_
lebe	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
bleibt	O	O	O	O	O	O	_	_	_
hübsch	B-OTH	O	O	O	O	O	_	_	_
gesund	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
denke	I-OTH	O	O	O	O	O	_	_	_
nächsten	I-OTH	O	O	O	O	O	_	_	_
Jahr	I-OTH	O	O	O	O	O	_	_	_
kann	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
schon	I-OTH	O	O	O	O	O	_	_	_
bei	I-OTH	O	O	O	O	O	_	_	_
Euch	I-OTH	O	O	O	O	O	_	_	_
sein	I-OTH	O	O	O	O	O	_	_	_
wenn	I-OTH	O	O	O	O	O	_	_	_
Ihr	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
wollt	I-OTH	O	O	O	O	O	_	_	_
Herzliche	I-OTH	O	O	O	O	O	_	_	_
Grüße	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
Brüsse	I-OTH	O	O	O	O	O	_	_	_
Deine	I-OTH	O	O	O	O	O	_	_	_
treue	I-OTH	O	O	O	O	O	_	_	_
Schwägerin	I-OTH	O	O	O	O	O	_	_	_
Milde	I-OTH	O	O	O	O	O	_	_	_
mahnen	I-OTH	O	O	O	O	O	_	_	_
wenn	I-OTH	O	O	O	O	O	_	_	_
Zettel	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
Bauern	I-OTH	O	O	O	O	O	_	_	_
d	I-OTH	O	O	O	O	O	_	_	_
4	I-OTH	O	O	O	O	O	_	_	_
September	I-OTH	O	O	O	O	O	_	_	_
1892	I-OTH	O	O	O	O	O	_	_	_
ge	I-OTH	O	O	O	O	O	_	_	_
pr	I-OTH	O	O	O	O	O	_	_	_
Liebste	I-OTH	O	O	O	O	O	_	_	_
Schwagern	I-OTH	O	O	O	O	O	_	_	_
angehen	I-OTH	O	O	O	O	O	_	_	_
