TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
nach	O	O	O	O	O	O	_	_	_
erachten	O	O	O	O	O	O	_	_	_
vero	O	O	O	O	O	O	_	_	_
non	O	O	O	O	O	O	_	_	_
pro	O	O	O	O	O	O	_	_	_
re	O	O	O	O	O	O	_	_	_
Pöste	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
unserer	O	O	O	O	O	O	_	_	_
Erhaltung	O	O	O	O	O	O	_	_	_
Den	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
anten	O	O	O	O	O	O	_	_	_
Also	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Fräulein	O	O	O	O	O	O	_	_	_
Tekla	O	O	O	O	O	O	_	_	_
bitten	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
Ihre	O	O	O	O	O	O	_	_	_
gnädig	O	O	O	O	O	O	_	_	_
Arbeiter	O	O	O	O	O	O	_	_	_
bekommen	O	O	O	O	O	O	_	_	_
gehälten	O	O	O	O	O	O	_	_	_
höher	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
mein	O	O	O	O	O	O	_	_	_
Vermögen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Frau	O	O	O	O	O	O	_	_	_
oder	O	O	O	O	O	O	_	_	_
deren	O	O	O	O	O	O	_	_	_
Bekannten	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
maßen	O	O	O	O	O	O	_	_	_
eig	O	O	O	O	O	O	_	_	_
Kaufleute	O	O	O	O	O	O	_	_	_
verdienen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
deren	O	O	O	O	O	O	_	_	_
Rentierte	O	O	O	O	O	O	_	_	_
her	O	O	O	O	O	O	_	_	_
abzukaufen	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
deutschen	O	O	O	O	O	O	_	_	_
Frau	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Tochter	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Leben	O	O	O	O	O	O	_	_	_
nehmen	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
zugesetzt	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
An	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Rath	B-LOC	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
helfen	O	O	O	O	O	O	_	_	_
Diese	O	O	O	O	O	O	_	_	_
kunft	O	O	O	O	O	O	_	_	_
streibe	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
Spital	O	O	O	O	O	O	_	_	_
Verkauf	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Möbeln	B-LOC	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
weder	O	O	O	O	O	O	_	_	_
Wäsche	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
befahrt	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
helfen	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
Vermögen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
klein	O	O	O	O	O	O	_	_	_
geworden	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
dreimalige	O	O	O	O	O	O	_	_	_
Kapitals	O	O	O	O	O	O	_	_	_
abgaben	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Staat	B-ORG	O	O	O	O	O	_	_	_
Krankheit	I-ORG	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Erlös	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Tropfen	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
hießen	O	O	O	O	O	O	_	_	_
Stein	B-OTH	O	O	O	O	O	_	_	_
Tal	I-OTH	O	O	O	O	O	_	_	_
meines	I-OTH	O	O	O	O	O	_	_	_
lieben	I-OTH	O	O	O	O	O	_	_	_
Mannes	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Verheirathung	I-OTH	O	O	O	O	O	_	_	_
meiner	I-OTH	O	O	O	O	O	_	_	_
Ich	I-OTH	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
alt	O	O	O	O	O	O	_	_	_
gewonnen	O	O	O	O	O	O	_	_	_
Der	O	O	O	O	O	O	_	_	_
Sohnes	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
zugesetzt	O	O	O	O	O	O	_	_	_
So	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
unsere	O	O	O	O	O	O	_	_	_
Einnahmen	O	O	O	O	O	O	_	_	_
fünf	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
Reinlande	O	O	O	O	O	O	_	_	_
kaufen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Amerikaner	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Besetzung	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
frückdenken	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
alda	O	O	O	O	O	O	_	_	_
