TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
genommen	O	O	O	O	O	O	_	_	_
Lieber	O	O	O	O	O	O	_	_	_
Robert	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Familie	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
schön	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
rikel	O	O	O	O	O	O	_	_	_
Johann	B-PER	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
deute	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
würden	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
könnten	O	O	O	O	O	O	_	_	_
paar	O	O	O	O	O	O	_	_	_
Stunden	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
unserer	O	O	O	O	O	O	_	_	_
Familienangehörigen	O	O	O	O	O	O	_	_	_
zusammen	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
sollte	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Onkel	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Tante	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
ihren	O	O	O	O	O	O	_	_	_
Kin	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Enkelkindern	O	O	O	O	O	O	_	_	_
erfreuen	O	O	O	O	O	O	_	_	_
sollten	O	O	O	O	O	O	_	_	_
trotzdem	O	O	O	O	O	O	_	_	_
Denken	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Onkel	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Teute	B-LOC	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
Zahlung	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
Erbitte	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Schmückung	B-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
Gräber	I-OTH	O	O	O	O	O	_	_	_
Mann	I-OTH	O	O	O	O	O	_	_	_
weis	I-OTH	O	O	O	O	O	_	_	_
erst	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
man	I-OTH	O	O	O	O	O	_	_	_
fast	I-OTH	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Eltern	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
ihnen	O	O	O	O	O	O	_	_	_
einmal	O	O	O	O	O	O	_	_	_
fahren	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
ganze	O	O	O	O	O	O	_	_	_
Leben	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
Prange	O	O	O	O	O	O	_	_	_
Mir	O	O	O	O	O	O	_	_	_
ging	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Jahre	O	O	O	O	O	O	_	_	_
1925	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
meiner	O	O	O	O	O	O	_	_	_
Kriegsverletzung	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
besten	O	O	O	O	O	O	_	_	_
erlebte	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Nervenzusammenbruch	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
mußte	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
4	O	O	O	O	O	O	_	_	_
Wochen	O	O	O	O	O	O	_	_	_
aus	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Dienst	O	O	O	O	O	O	_	_	_
zurückziehen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Bad	B-OTH	O	O	O	O	O	_	_	_
theide	I-OTH	O	O	O	O	O	_	_	_
aufsuchen	I-OTH	O	O	O	O	O	_	_	_
Im	I-OTH	O	O	O	O	O	_	_	_
Juli	I-OTH	O	O	O	O	O	_	_	_
v	I-OTH	O	O	O	O	O	_	_	_
J	I-OTH	O	O	O	O	O	_	_	_
war	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
wieder	I-OTH	O	O	O	O	O	_	_	_
auf	I-OTH	O	O	O	O	O	_	_	_
4	I-OTH	O	O	O	O	O	_	_	_
Wochen	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
Bad	I-OTH	O	O	O	O	O	_	_	_
oberge	I-OTH	O	O	O	O	O	_	_	_
Jetzt	I-OTH	O	O	O	O	O	_	_	_
geht	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
mir	I-OTH	O	O	O	O	O	_	_	_
wieder	I-OTH	O	O	O	O	O	_	_	_
eingemessen	I-OTH	O	O	O	O	O	_	_	_
darf	I-OTH	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
keine	O	O	O	O	O	O	_	_	_
anstrengend	O	O	O	O	O	O	_	_	_
Kopfarbeiten	O	O	O	O	O	O	_	_	_
verrichten	O	O	O	O	O	O	_	_	_
sonst	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
mein	O	O	O	O	O	O	_	_	_
Leiden	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Trost	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Vnter	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Dank	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
gewiß	O	O	O	O	O	O	_	_	_
sagen	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
Lieber	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Vater	B-LOC	O	O	O	O	O	_	_	_
Senat	I-LOC	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
oft	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
schönen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
zusammen	O	O	O	O	O	O	_	_	_
verlebte	O	O	O	O	O	O	_	_	_
wo	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
schöne	O	O	O	O	O	O	_	_	_
gute	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
mitsammen	O	O	O	O	O	O	_	_	_
musiziert	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
Heut	O	O	O	O	O	O	_	_	_
gibt	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
seii	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Clavier	B-PER	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Neueste	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Krahmachermehrt	O	O	O	O	O	O	_	_	_
Wir	O	O	O	O	O	O	_	_	_
wünschen	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
lieben	O	O	O	O	O	O	_	_	_
gesegnete	O	O	O	O	O	O	_	_	_
Osterfeiertage	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Grüßen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Flüssen	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
Alle	O	O	O	O	O	O	_	_	_
über	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
großen	O	O	O	O	O	O	_	_	_
Teich	O	O	O	O	O	O	_	_	_
Onkel	O	O	O	O	O	O	_	_	_
dachte	O	O	O	O	O	O	_	_	_
Gertrud	O	O	O	O	O	O	_	_	_
theil	O	O	O	O	O	O	_	_	_
Bernhard	B-PER	O	O	O	O	O	_	_	_
ebenso	O	O	O	O	O	O	_	_	_
beste	O	O	O	O	O	O	_	_	_
Gasse	B-OTH	O	O	O	O	O	_	_	_
wan	I-OTH	O	O	O	O	O	_	_	_
mei	I-OTH	O	O	O	O	O	_	_	_
ner	I-OTH	O	O	O	O	O	_	_	_
Frau	I-OTH	O	O	O	O	O	_	_	_
zusuchen	I-OTH	O	O	O	O	O	_	_	_
An	I-OTH	O	O	O	O	O	_	_	_
eine	I-OTH	O	O	O	O	O	_	_	_
Anna	I-OTH	O	O	O	O	O	_	_	_
Holz	I-OTH	O	O	O	O	O	_	_	_
läßt	I-OTH	O	O	O	O	O	_	_	_
be	I-OTH	O	O	O	O	O	_	_	_
ausgrüßen	I-OTH	O	O	O	O	O	_	_	_
Dauer	I-OTH	O	O	O	O	O	_	_	_
Eduar	I-OTH	O	O	O	O	O	_	_	_
hat	I-OTH	O	O	O	O	O	_	_	_
sich	I-OTH	O	O	O	O	O	_	_	_
v	I-OTH	O	O	O	O	O	_	_	_
J	I-OTH	O	O	O	O	O	_	_	_
am	I-OTH	O	O	O	O	O	_	_	_
11	I-OTH	O	O	O	O	O	_	_	_
Oktober	I-OTH	O	O	O	O	O	_	_	_
mit	I-OTH	O	O	O	O	O	_	_	_
40	I-OTH	O	O	O	O	O	_	_	_
Jahren	I-OTH	O	O	O	O	O	_	_	_
endlich	I-OTH	O	O	O	O	O	_	_	_
verheiratet	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
benommen	I-OTH	O	O	O	O	O	_	_	_
ver	I-OTH	O	O	O	O	O	_	_	_
ist	I-OTH	O	O	O	O	O	_	_	_
auch	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
Amerika	I-OTH	O	O	O	O	O	_	_	_
Eines	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
Stellung	I-OTH	O	O	O	O	O	_	_	_
Anna	I-OTH	O	O	O	O	O	_	_	_
hat	I-OTH	O	O	O	O	O	_	_	_
flosarbei	I-OTH	O	O	O	O	O	_	_	_
satis	I-OTH	O	O	O	O	O	_	_	_
ad	I-OTH	O	O	O	O	O	_	_	_
c	I-OTH	O	O	O	O	O	_	_	_
Tischler	I-OTH	O	O	O	O	O	_	_	_
Gros	I-OTH	O	O	O	O	O	_	_	_
