TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
gingen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Preise	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
Bedarfsartikel	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Höhe	O	O	O	O	O	O	_	_	_
Dann	O	O	O	O	O	O	_	_	_
ging	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
zurück	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
1300	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Preise	O	O	O	O	O	O	_	_	_
blieben	O	O	O	O	O	O	_	_	_
oben	O	O	O	O	O	O	_	_	_
Zur	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
steigt	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
gestern	O	O	O	O	O	O	_	_	_
fand	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
2100	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Preise	O	O	O	O	O	O	_	_	_
steigen	O	O	O	O	O	O	_	_	_
neuerdings	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Wenn	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Ein	O	O	O	O	O	O	_	_	_
kommen	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
jedem	O	O	O	O	O	O	_	_	_
einzelnen	O	O	O	O	O	O	_	_	_
eben	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
steigen	O	O	O	O	O	O	_	_	_
würden	O	O	O	O	O	O	_	_	_
dann	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
gleich	O	O	O	O	O	O	_	_	_
ob	O	O	O	O	O	O	_	_	_
etwas	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
Mark	O	O	O	O	O	O	_	_	_
oder	O	O	O	O	O	O	_	_	_
fünfhundert	O	O	O	O	O	O	_	_	_
Mark	B-OTH	O	O	O	O	O	_	_	_
kostet	O	O	O	O	O	O	_	_	_
Leider	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Fall	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Tag	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
Tag	O	O	O	O	O	O	_	_	_
schlechter	O	O	O	O	O	O	_	_	_
Nachstehen	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
dir	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Preise	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
einige	O	O	O	O	O	O	_	_	_
Sachen	O	O	O	O	O	O	_	_	_
mitteilen	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
heute	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
Bis	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
erhälft	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ge	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
längst	O	O	O	O	O	O	_	_	_
überholt	O	O	O	O	O	O	_	_	_
Ein	O	O	O	O	O	O	_	_	_
mäßiges	O	O	O	O	O	O	_	_	_
Mittagessen	O	O	O	O	O	O	_	_	_
kostet	O	O	O	O	O	O	_	_	_
100	O	O	O	O	O	O	_	_	_
150	O	O	O	O	O	O	_	_	_
M	O	O	O	O	O	O	_	_	_
Was	O	O	O	O	O	O	_	_	_
besseres	O	O	O	O	O	O	_	_	_
z	O	O	O	O	O	O	_	_	_
B	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
Schweinsbraten	O	O	O	O	O	O	_	_	_
120	O	O	O	O	O	O	_	_	_
M	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Suppe	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Beilage	O	O	O	O	O	O	_	_	_
200	O	O	O	O	O	O	_	_	_
M	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Liter	O	O	O	O	O	O	_	_	_
Milch	O	O	O	O	O	O	_	_	_
kostet	O	O	O	O	O	O	_	_	_
seid	O	O	O	O	O	O	_	_	_
