TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
verliß	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Eltern	O	O	O	O	O	O	_	_	_
Haus	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
zerstreuten	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
weite	O	O	O	O	O	O	_	_	_
Welt	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
schwere	O	O	O	O	O	O	_	_	_
Krank	O	O	O	O	O	O	_	_	_
heiten	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Tod	O	O	O	O	O	O	_	_	_
Man	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
müssen	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
machen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
jetz	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
sterblich	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
weiß	O	O	O	O	O	O	_	_	_
ob	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Wei	O	O	O	O	O	O	_	_	_
nachten	O	O	O	O	O	O	_	_	_
erleben	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
zeit	O	O	O	O	O	O	_	_	_
vergangen	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Kammer	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Sorgen	O	O	O	O	O	O	_	_	_
Auch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
lieben	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Familie	O	O	O	O	O	O	_	_	_
gesegnet	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
fernen	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Lieben	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
freuen	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
großer	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
Freund	B-OTH	O	O	O	O	O	_	_	_
Liebe	I-OTH	O	O	O	O	O	_	_	_
Tilchen	I-OTH	O	O	O	O	O	_	_	_
wie	I-OTH	O	O	O	O	O	_	_	_
freue	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
mich	I-OTH	O	O	O	O	O	_	_	_
wenn	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
ein	I-OTH	O	O	O	O	O	_	_	_
Frischen	I-OTH	O	O	O	O	O	_	_	_
bekom	I-OTH	O	O	O	O	O	_	_	_
von	I-OTH	O	O	O	O	O	_	_	_
den	I-OTH	O	O	O	O	O	_	_	_
lieben	I-OTH	O	O	O	O	O	_	_	_
aber	I-OTH	O	O	O	O	O	_	_	_
sie	I-OTH	O	O	O	O	O	_	_	_
schreiben	I-OTH	O	O	O	O	O	_	_	_
nicht	I-OTH	O	O	O	O	O	_	_	_
oft	I-OTH	O	O	O	O	O	_	_	_
blos	I-OTH	O	O	O	O	O	_	_	_
Robert	I-OTH	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Feld	O	O	O	O	O	O	_	_	_
vergessen	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
bekomme	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
öfters	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
schreiben	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
halt	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
weit	O	O	O	O	O	O	_	_	_
entfernt	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
denkt	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
oder	O	O	O	O	O	O	_	_	_
andern	O	O	O	O	O	O	_	_	_
gehe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
schließe	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Gebet	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Ge	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
Ungleich	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Leib	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Saale	B-LOC	O	O	O	O	O	_	_	_
bewahren	O	O	O	O	O	O	_	_	_
soll	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
solchen	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Gesundheitlich	O	O	O	O	O	O	_	_	_
hoffenlich	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Chris	O	O	O	O	O	O	_	_	_
Und	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
fahrenen	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
aus	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
jetz	O	O	O	O	O	O	_	_	_
gefun	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
