TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Was	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
Sela	B-PER	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Franze	O	O	O	O	O	O	_	_	_
machen	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
bekommen	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
bange	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
Niemanden	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
tut	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
leid	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
arme	O	O	O	O	O	O	_	_	_
Mensch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Zelle	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
willst	O	O	O	O	O	O	_	_	_
wissen	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Stinder	O	O	O	O	O	O	_	_	_
vom	O	O	O	O	O	O	_	_	_
Reinkober	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
6	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Dörfer	O	O	O	O	O	O	_	_	_
verteilt	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
kleinste	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Anna	B-PER	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Welt	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
fehr	B-OTH	O	O	O	O	O	_	_	_
Traurig	I-OTH	O	O	O	O	O	_	_	_
zu	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
tut	I-OTH	O	O	O	O	O	_	_	_
mir	I-OTH	O	O	O	O	O	_	_	_
leid	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
Wilchen	I-OTH	O	O	O	O	O	_	_	_
kränklich	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
freut	I-OTH	O	O	O	O	O	_	_	_
uns	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
sie	I-OTH	O	O	O	O	O	_	_	_
sich	I-OTH	O	O	O	O	O	_	_	_
gut	I-OTH	O	O	O	O	O	_	_	_
ver	I-OTH	O	O	O	O	O	_	_	_
heiratet	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
werde	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
paar	O	O	O	O	O	O	_	_	_
Zeilen	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
beilegen	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
schleffen	O	O	O	O	O	O	_	_	_
Der	O	O	O	O	O	O	_	_	_
Tagen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
voll	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
vielen	O	O	O	O	O	O	_	_	_
Grüßen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Küsten	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Euch	B-OTH	O	O	O	O	O	_	_	_
alle	I-OTH	O	O	O	O	O	_	_	_
meine	I-OTH	O	O	O	O	O	_	_	_
Lieben	I-OTH	O	O	O	O	O	_	_	_
verbleibe	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
Liebe	I-OTH	O	O	O	O	O	_	_	_
John	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Maria	I-OTH	O	O	O	O	O	_	_	_
Euer	I-OTH	O	O	O	O	O	_	_	_
auch	I-OTH	O	O	O	O	O	_	_	_
liebende	I-OTH	O	O	O	O	O	_	_	_
Muster	I-OTH	O	O	O	O	O	_	_	_
Agnes	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
Barthold	I-OTH	O	O	O	O	O	_	_	_
Ich	I-OTH	O	O	O	O	O	_	_	_
übersende	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Mutterlichen	B-ORG	O	O	O	O	O	_	_	_
Segen	I-ORG	O	O	O	O	O	_	_	_
Langenbau	I-ORG	O	O	O	O	O	_	_	_
d	I-ORG	O	O	O	O	O	_	_	_
11	O	O	O	O	O	O	_	_	_
1929	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
Joka	I-PER	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Kinderchen	B-OTH	O	O	O	O	O	_	_	_
Euer	I-OTH	O	O	O	O	O	_	_	_
lieben	I-OTH	O	O	O	O	O	_	_	_
Brief	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
Weihnachskarten	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
Geld	I-OTH	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
erhalten	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Tagen	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
ausenfachen	O	O	O	O	O	O	_	_	_
Dank	O	O	O	O	O	O	_	_	_
dafür	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
wirklich	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
gefreut	O	O	O	O	O	O	_	_	_
darüber	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
werdet	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
Schaden	O	O	O	O	O	O	_	_	_
getan	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
selbst	O	O	O	O	O	O	_	_	_
