TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
1	O	O	O	O	O	O	_	_	_
Lieben	O	O	O	O	O	O	_	_	_
Franz	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
hörte	O	O	O	O	O	O	_	_	_
haft	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
deinem	O	O	O	O	O	O	_	_	_
Briefe	O	O	O	O	O	O	_	_	_
anstoß	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ihn	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
schwere	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
bekommen	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
müssen	O	O	O	O	O	O	_	_	_
ihn	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
ins	O	O	O	O	O	O	_	_	_
Grab	O	O	O	O	O	O	_	_	_
nehmen	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
werde	O	O	O	O	O	O	_	_	_
Tekla	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
beilegen	O	O	O	O	O	O	_	_	_
bitte	O	O	O	O	O	O	_	_	_
gebt	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Tekla	B-LOC	O	O	O	O	O	_	_	_
ab	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Porto	B-LOC	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
schrecklich	O	O	O	O	O	O	_	_	_
jener	O	O	O	O	O	O	_	_	_
Beklagten	O	O	O	O	O	O	_	_	_
Abend	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
ihren	O	O	O	O	O	O	_	_	_
Ehestenn	O	O	O	O	O	O	_	_	_
verlebt	O	O	O	O	O	O	_	_	_
gebe	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
gesund	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
einande	O	O	O	O	O	O	_	_	_
bleiben	O	O	O	O	O	O	_	_	_
Nun	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
schloßen	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
tausend	O	O	O	O	O	O	_	_	_
Großen	B-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
laßen	I-OTH	O	O	O	O	O	_	_	_
an	I-OTH	O	O	O	O	O	_	_	_
dich	I-OTH	O	O	O	O	O	_	_	_
Anna	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Kinderen	I-OTH	O	O	O	O	O	_	_	_
un	I-OTH	O	O	O	O	O	_	_	_
verbleibe	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
Liebe	I-OTH	O	O	O	O	O	_	_	_
Euere	I-OTH	O	O	O	O	O	_	_	_
Mutter	I-OTH	O	O	O	O	O	_	_	_
Agnes	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Barthold	I-OTH	O	O	O	O	O	_	_	_
Viele	I-OTH	O	O	O	O	O	_	_	_
Grüße	I-OTH	O	O	O	O	O	_	_	_
von	I-OTH	O	O	O	O	O	_	_	_
Hedwig	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Paul	I-OTH	O	O	O	O	O	_	_	_
Liebe	I-OTH	O	O	O	O	O	_	_	_
Kinder	I-OTH	O	O	O	O	O	_	_	_
Einer	I-OTH	O	O	O	O	O	_	_	_
lieben	I-OTH	O	O	O	O	O	_	_	_
Briefe	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
schönen	I-OTH	O	O	O	O	O	_	_	_
Weihnachs	I-OTH	O	O	O	O	O	_	_	_
um	I-OTH	O	O	O	O	O	_	_	_
Geburtstag	I-OTH	O	O	O	O	O	_	_	_
Marten	I-OTH	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
Alle	O	O	O	O	O	O	_	_	_
erhalten	O	O	O	O	O	O	_	_	_
wofür	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
Herzlich	O	O	O	O	O	O	_	_	_
bedanken	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
freuen	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Unruhen	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
schreiben	O	O	O	O	O	O	_	_	_
können	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
lernen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
größte	O	O	O	O	O	O	_	_	_
Freude	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Glauben	O	O	O	O	O	O	_	_	_
bewahrt	O	O	O	O	O	O	_	_	_
habt	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
weiten	O	O	O	O	O	O	_	_	_
Welt	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Kindern	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
gutes	O	O	O	O	O	O	_	_	_
Bris	B-OTH	O	O	O	O	O	_	_	_
gebt	I-OTH	O	O	O	O	O	_	_	_
Liebe	I-OTH	O	O	O	O	O	_	_	_
Kinder	I-OTH	O	O	O	O	O	_	_	_
wa	I-OTH	O	O	O	O	O	_	_	_
geht	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
Auch	I-OTH	O	O	O	O	O	_	_	_
sind	I-OTH	O	O	O	O	O	_	_	_
ihr	I-OTH	O	O	O	O	O	_	_	_
gesund	I-OTH	O	O	O	O	O	_	_	_
wir	I-OTH	O	O	O	O	O	_	_	_
hoffen	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
bei	I-OTH	O	O	O	O	O	_	_	_
uns	I-OTH	O	O	O	O	O	_	_	_
geht	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
langsam	I-OTH	O	O	O	O	O	_	_	_
meine	I-OTH	O	O	O	O	O	_	_	_
Kräfte	I-OTH	O	O	O	O	O	_	_	_
