TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Her	O	O	O	O	O	O	_	_	_
Gock	B-LOC	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
27	O	O	O	O	O	O	_	_	_
1732	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Thekla	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
froh	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Dir	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
hören	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
hoffe	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
unter	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
thut	B-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
mir	I-OTH	O	O	O	O	O	_	_	_
leid	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
auch	I-OTH	O	O	O	O	O	_	_	_
ihr	I-OTH	O	O	O	O	O	_	_	_
genüg	I-OTH	O	O	O	O	O	_	_	_
Krankheit	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Puch	I-OTH	O	O	O	O	O	_	_	_
gehabt	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
Für	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
samt	O	O	O	O	O	O	_	_	_
diese	O	O	O	O	O	O	_	_	_
läufige	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
halten	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Politiker	O	O	O	O	O	O	_	_	_
stän	B-OTH	O	O	O	O	O	_	_	_
ten	I-OTH	O	O	O	O	O	_	_	_
zum	I-OTH	O	O	O	O	O	_	_	_
Einverständnis	I-OTH	O	O	O	O	O	_	_	_
kommen	I-OTH	O	O	O	O	O	_	_	_
wer	I-OTH	O	O	O	O	O	_	_	_
de	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
Reise	I-OTH	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
vorbei	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
Ver	O	O	O	O	O	O	_	_	_
hoffen	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
besten	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Conferenz	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Gener	O	O	O	O	O	O	_	_	_
Wenn	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
würden	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
bier	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
frei	O	O	O	O	O	O	_	_	_
geben	O	O	O	O	O	O	_	_	_
könnten	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
paar	O	O	O	O	O	O	_	_	_
Millionen	O	O	O	O	O	O	_	_	_
neute	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
bekommen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
bovenient	O	O	O	O	O	O	_	_	_
könnte	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Geld	O	O	O	O	O	O	_	_	_
sparen	O	O	O	O	O	O	_	_	_
Thekla	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
leidlich	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
meisten	O	O	O	O	O	O	_	_	_
Mannes	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
bestellt	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
nissen	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
betteln	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
ob	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
müssen	O	O	O	O	O	O	_	_	_
bange	O	O	O	O	O	O	_	_	_
sei	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Wun	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
öffnen	O	O	O	O	O	O	_	_	_
Aber	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Thekla	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
leid	O	O	O	O	O	O	_	_	_
gethan	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Majorin	O	O	O	O	O	O	_	_	_
Tergivon	B-LOC	O	O	O	O	O	_	_	_
Die	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
liebes	O	O	O	O	O	O	_	_	_
Mädchen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
müssen	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
entsetzlich	O	O	O	O	O	O	_	_	_
leiden	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
froh	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Tod	O	O	O	O	O	O	_	_	_
erlöst	O	O	O	O	O	O	_	_	_
wel	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
muss	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
trau	O	O	O	O	O	O	_	_	_
