TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
möchte	O	O	O	O	O	O	_	_	_
deine	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
gerne	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Schma	O	O	O	O	O	O	_	_	_
ihre	O	O	O	O	O	O	_	_	_
kleine	O	O	O	O	O	O	_	_	_
schenk	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
lieb	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
Wir	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
nächste	O	O	O	O	O	O	_	_	_
Woche	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
dienstag	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
Donnerstag	O	O	O	O	O	O	_	_	_
40	O	O	O	O	O	O	_	_	_
stendiges	O	O	O	O	O	O	_	_	_
Gabel	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ver	B-OTH	O	O	O	O	O	_	_	_
de	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
deiner	I-OTH	O	O	O	O	O	_	_	_
dann	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Gebete	O	O	O	O	O	O	_	_	_
gedanck	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
gestern	O	O	O	O	O	O	_	_	_
Briefe	B-OTH	O	O	O	O	O	_	_	_
von	I-OTH	O	O	O	O	O	_	_	_
Deutschland	I-OTH	O	O	O	O	O	_	_	_
bekommen	I-OTH	O	O	O	O	O	_	_	_
von	I-OTH	O	O	O	O	O	_	_	_
mein	I-OTH	O	O	O	O	O	_	_	_
Vater	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
be	I-OTH	O	O	O	O	O	_	_	_
Schwestern	I-OTH	O	O	O	O	O	_	_	_
Vater	I-OTH	O	O	O	O	O	_	_	_
freut	I-OTH	O	O	O	O	O	_	_	_
sich	I-OTH	O	O	O	O	O	_	_	_
sehr	I-OTH	O	O	O	O	O	_	_	_
wenn	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
ihm	I-OTH	O	O	O	O	O	_	_	_
immer	I-OTH	O	O	O	O	O	_	_	_
etwas	I-OTH	O	O	O	O	O	_	_	_
schafe	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
sagt	I-OTH	O	O	O	O	O	_	_	_
immer	I-OTH	O	O	O	O	O	_	_	_
er	I-OTH	O	O	O	O	O	_	_	_
wünsche	I-OTH	O	O	O	O	O	_	_	_
er	I-OTH	O	O	O	O	O	_	_	_
konnte	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
gut	I-OTH	O	O	O	O	O	_	_	_
mo	I-OTH	O	O	O	O	O	_	_	_
dem	I-OTH	O	O	O	O	O	_	_	_
genen	I-OTH	O	O	O	O	O	_	_	_
Vater	I-OTH	O	O	O	O	O	_	_	_
sind	I-OTH	O	O	O	O	O	_	_	_
40000	I-OTH	O	O	O	O	O	_	_	_
Mark	B-OTH	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Kreissparkasse	O	O	O	O	O	O	_	_	_
Pläten	O	O	O	O	O	O	_	_	_
gegangen	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
Vrtel	B-LOC	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
1928	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
wartet	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
ohne	O	O	O	O	O	O	_	_	_
Zeichen	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
all	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Jahren	O	O	O	O	O	O	_	_	_
Der	O	O	O	O	O	O	_	_	_
Kleine	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
meinem	O	O	O	O	O	O	_	_	_
jüngsten	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
krank	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
gestorben	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
ihren	O	O	O	O	O	O	_	_	_
Kummer	B-OTH	O	O	O	O	O	_	_	_
Amalia	I-OTH	O	O	O	O	O	_	_	_
ist	I-OTH	O	O	O	O	O	_	_	_
nun	I-OTH	O	O	O	O	O	_	_	_
schon	I-OTH	O	O	O	O	O	_	_	_
5	I-OTH	O	O	O	O	O	_	_	_
Monat	I-OTH	O	O	O	O	O	_	_	_
lot	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
ist	I-OTH	O	O	O	O	O	_	_	_
wohl	I-OTH	O	O	O	O	O	_	_	_
gut	I-OTH	O	O	O	O	O	_	_	_
erso	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
vermißen	I-OTH	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
sehen	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
herrn	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
lieb	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
hatten	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
sammen	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
letzten	O	O	O	O	O	O	_	_	_
Jahren	O	O	O	O	O	O	_	_	_
leidend	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
konnte	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
gestört	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
Hiebe	O	O	O	O	O	O	_	_	_
Thekla	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Frau	O	O	O	O	O	O	_	_	_
Türger	B-PER	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
gelitten	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
