TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
zu	O	O	O	O	O	O	_	_	_
hochweils	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Magin	B-PER	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Sohn	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Geld	O	O	O	O	O	O	_	_	_
darin	O	O	O	O	O	O	_	_	_
stelen	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
tödlich	O	O	O	O	O	O	_	_	_
verunglück	O	O	O	O	O	O	_	_	_
vorigen	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
mußten	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Geld	O	O	O	O	O	O	_	_	_
auszahlen	O	O	O	O	O	O	_	_	_
Da	O	O	O	O	O	O	_	_	_
zog	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ihm	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Kehle	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
Jetzt	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
weilt	O	O	O	O	O	O	_	_	_
seines	O	O	O	O	O	O	_	_	_
geschrieben	O	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
Schluß	O	O	O	O	O	O	_	_	_
viele	O	O	O	O	O	O	_	_	_
hausend	O	O	O	O	O	O	_	_	_
Größe	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Ruße	B-LOC	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Allen	B-OTH	O	O	O	O	O	_	_	_
an	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
mein	I-OTH	O	O	O	O	O	_	_	_
Lieben	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
verbleiben	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
Liebe	I-OTH	O	O	O	O	O	_	_	_
Jesus	I-OTH	O	O	O	O	O	_	_	_
un	I-OTH	O	O	O	O	O	_	_	_
Maria	I-OTH	O	O	O	O	O	_	_	_
Ewer	I-OTH	O	O	O	O	O	_	_	_
Euch	I-OTH	O	O	O	O	O	_	_	_
liebende	I-OTH	O	O	O	O	O	_	_	_
Mutter	I-OTH	O	O	O	O	O	_	_	_
Agnes	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Barthold	I-OTH	O	O	O	O	O	_	_	_
N	I-OTH	O	O	O	O	O	_	_	_
13	I-OTH	O	O	O	O	O	_	_	_
Von	I-OTH	O	O	O	O	O	_	_	_
Selben	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
Onkel	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
Hampel	I-OTH	O	O	O	O	O	_	_	_
Stell	I-OTH	O	O	O	O	O	_	_	_
macher	I-OTH	O	O	O	O	O	_	_	_
haben	I-OTH	O	O	O	O	O	_	_	_
wir	I-OTH	O	O	O	O	O	_	_	_
27	I-OTH	O	O	O	O	O	_	_	_
Juli	I-OTH	O	O	O	O	O	_	_	_
auch	I-OTH	O	O	O	O	O	_	_	_
bestattet	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
solcher	I-OTH	O	O	O	O	O	_	_	_
zur	I-OTH	O	O	O	O	O	_	_	_
Ruhe	I-OTH	O	O	O	O	O	_	_	_
Stellmacher	I-OTH	O	O	O	O	O	_	_	_
Herr	I-OTH	O	O	O	O	O	_	_	_
ihm	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
ewige	I-OTH	O	O	O	O	O	_	_	_
Ruh	I-OTH	O	O	O	O	O	_	_	_
