TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Schärfe	O	O	O	O	O	O	_	_	_
vorgegangen	O	O	O	O	O	O	_	_	_
wurde	B-OTH	O	O	O	O	O	_	_	_
wie	I-OTH	O	O	O	O	O	_	_	_
gegen	I-OTH	O	O	O	O	O	_	_	_
Sachsen	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Thüringen	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
aber	I-OTH	O	O	O	O	O	_	_	_
nicht	I-OTH	O	O	O	O	O	_	_	_
geschah	I-OTH	O	O	O	O	O	_	_	_
Bayern	I-OTH	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
zudem	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Grenze	O	O	O	O	O	O	_	_	_
gegen	O	O	O	O	O	O	_	_	_
Thnungen	B-LOC	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Landespolizei	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Pittlerbau	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
besetzt	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Komministen	O	O	O	O	O	O	_	_	_
ausruhen	O	O	O	O	O	O	_	_	_
wollen	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
Koburg	B-LOC	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Hauptquartier	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Frischler	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
jeden	O	O	O	O	O	O	_	_	_
Tag	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
losgehen	O	O	O	O	O	O	_	_	_
Inzwischen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Reichs	O	O	O	O	O	O	_	_	_
wehr	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Thüringen	B-LOC	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Sachsen	B-LOC	O	O	O	O	O	_	_	_
eingerückt	O	O	O	O	O	O	_	_	_
Im	O	O	O	O	O	O	_	_	_
Rheinland	B-LOC	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Rheinfalt	B-LOC	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Sonderbundler	O	O	O	O	O	O	_	_	_
schwer	O	O	O	O	O	O	_	_	_
am	O	O	O	O	O	O	_	_	_
arbeiten	O	O	O	O	O	O	_	_	_
Bald	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Sachen	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Düsseldorf	B-LOC	O	O	O	O	O	_	_	_
oder	O	O	O	O	O	O	_	_	_
Speier	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
Republick	O	O	O	O	O	O	_	_	_
ausgerufen	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Unterstützung	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Franzosen	B-OTH	O	O	O	O	O	_	_	_
wobei	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
er	I-OTH	O	O	O	O	O	_	_	_
eine	I-OTH	O	O	O	O	O	_	_	_
Anzahl	I-OTH	O	O	O	O	O	_	_	_
Jose	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
un	I-OTH	O	O	O	O	O	_	_	_
dete	I-OTH	O	O	O	O	O	_	_	_
giebt	I-OTH	O	O	O	O	O	_	_	_
Wie	I-OTH	O	O	O	O	O	_	_	_
gesezt	I-OTH	O	O	O	O	O	_	_	_
Deutschland	I-OTH	O	O	O	O	O	_	_	_
wä	I-OTH	O	O	O	O	O	_	_	_
kalt	I-OTH	O	O	O	O	O	_	_	_
an	I-OTH	O	O	O	O	O	_	_	_
allen	I-OTH	O	O	O	O	O	_	_	_
Erken	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
Ende	I-OTH	O	O	O	O	O	_	_	_
Wir	I-OTH	O	O	O	O	O	_	_	_
weiß	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
nächste	I-OTH	O	O	O	O	O	_	_	_
Zeit	I-OTH	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
bringen	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
Amerika	B-LOC	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
sicher	O	O	O	O	O	O	_	_	_
ruhiger	O	O	O	O	O	O	_	_	_
Alles	O	O	O	O	O	O	_	_	_
huse	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Gesundheit	O	O	O	O	O	O	_	_	_
dir	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Familie	O	O	O	O	O	O	_	_	_
wünschen	O	O	O	O	O	O	_	_	_
Eben	O	O	O	O	O	O	_	_	_
kommt	O	O	O	O	O	O	_	_	_
Nachricht	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
bayrische	O	O	O	O	O	O	_	_	_
Regie	O	O	O	O	O	O	_	_	_
rung	O	O	O	O	O	O	_	_	_
gestürzt	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
211	O	O	O	O	O	O	_	_	_
Uhr	O	O	O	O	O	O	_	_	_
Abends	B-ORG	O	O	O	O	O	_	_	_
Pittler	I-ORG	O	O	O	O	O	_	_	_
Ludendorf	I-ORG	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
sollen	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Spitze	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
Ludendorf	B-OTH	O	O	O	O	O	_	_	_
führer	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
Deutschen	I-OTH	O	O	O	O	O	_	_	_
nationalen	I-OTH	O	O	O	O	O	_	_	_
Armen	I-OTH	O	O	O	O	O	_	_	_
Kassor	I-OTH	O	O	O	O	O	_	_	_
Reichs	I-OTH	O	O	O	O	O	_	_	_
minister	I-OTH	O	O	O	O	O	_	_	_
Nach	O	O	O	O	O	O	_	_	_
Berlin	B-LOC	O	O	O	O	O	_	_	_
soll	O	O	O	O	O	O	_	_	_
marschiert	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
Drausen	O	O	O	O	O	O	_	_	_
höre	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
sagen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
schenen	O	O	O	O	O	O	_	_	_
Theil	B-PER	O	O	O	O	O	_	_	_
Mittles	I-PER	O	O	O	O	O	_	_	_
Heil	I-PER	O	O	O	O	O	_	_	_
Ludendorf	I-PER	O	O	O	O	O	_	_	_
Also	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
Umsturz	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Bayern	B-LOC	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
leg	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
ins	O	O	O	O	O	O	_	_	_
Bett	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
