TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
denken	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
nur	B-OTH	O	O	O	O	O	_	_	_
daß	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
Bekante	I-OTH	O	O	O	O	O	_	_	_
für	I-OTH	O	O	O	O	O	_	_	_
einer	I-OTH	O	O	O	O	O	_	_	_
aka	I-OTH	O	O	O	O	O	_	_	_
ut	I-OTH	O	O	O	O	O	_	_	_
potest	I-OTH	O	O	O	O	O	_	_	_
Maß	I-OTH	O	O	O	O	O	_	_	_
man	I-OTH	O	O	O	O	O	_	_	_
be	I-OTH	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Schnungen	O	O	O	O	O	O	_	_	_
aufreuen	O	O	O	O	O	O	_	_	_
Regierung	O	O	O	O	O	O	_	_	_
