TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Also	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
sit	O	O	O	O	O	O	_	_	_
che	B-OTH	O	O	O	O	O	_	_	_
Ver	I-OTH	O	O	O	O	O	_	_	_
mache	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
mich	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
möglich	I-OTH	O	O	O	O	O	_	_	_
ist	I-OTH	O	O	O	O	O	_	_	_
nicht	I-OTH	O	O	O	O	O	_	_	_
abgelang	I-OTH	O	O	O	O	O	_	_	_
darauf	I-OTH	O	O	O	O	O	_	_	_
Fraus	I-OTH	O	O	O	O	O	_	_	_
bitte	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
hin	I-OTH	O	O	O	O	O	_	_	_
meine	I-OTH	O	O	O	O	O	_	_	_
Gelästigung	I-OTH	O	O	O	O	O	_	_	_
warten	I-OTH	O	O	O	O	O	_	_	_
zu	I-OTH	O	O	O	O	O	_	_	_
las	I-OTH	O	O	O	O	O	_	_	_
gereicht	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
entschuldigen	O	O	O	O	O	O	_	_	_
Da	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
zur	O	O	O	O	O	O	_	_	_
gegen	O	O	O	O	O	O	_	_	_
scheit	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
mangelt	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
zuverlästigen	O	O	O	O	O	O	_	_	_
Gekannten	O	O	O	O	O	O	_	_	_
dritte	O	O	O	O	O	O	_	_	_
Meinen	O	O	O	O	O	O	_	_	_
besten	O	O	O	O	O	O	_	_	_
dankt	O	O	O	O	O	O	_	_	_
also	O	O	O	O	O	O	_	_	_
einstweilen	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
voraus	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
schöne	O	O	O	O	O	O	_	_	_
Hau	O	O	O	O	O	O	_	_	_
noie	O	O	O	O	O	O	_	_	_
Seidl	B-PER	O	O	O	O	O	_	_	_
