TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
erzählen	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
richtig	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
1	O	O	O	O	O	O	_	_	_
t	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Frie	B-LOC	O	O	O	O	O	_	_	_
zeiten	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
erzählt	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Kinderstreichen	O	O	O	O	O	O	_	_	_
Manchmal	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
schwach	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
aus	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Bot	B-OTH	O	O	O	O	O	_	_	_
raus	I-OTH	O	O	O	O	O	_	_	_
kann	I-OTH	O	O	O	O	O	_	_	_
Ja	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
sind	I-OTH	O	O	O	O	O	_	_	_
vor	I-OTH	O	O	O	O	O	_	_	_
Menschen	I-OTH	O	O	O	O	O	_	_	_
Und	I-OTH	O	O	O	O	O	_	_	_
nun	I-OTH	O	O	O	O	O	_	_	_
ihr	I-OTH	O	O	O	O	O	_	_	_
Lieben	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
machen	I-OTH	O	O	O	O	O	_	_	_
zur	I-OTH	O	O	O	O	O	_	_	_
Kinder	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
Elle	I-OTH	O	O	O	O	O	_	_	_
erzählt	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
hübsche	O	O	O	O	O	O	_	_	_
gesunde	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
brawe	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
habt	O	O	O	O	O	O	_	_	_
Da	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
dank	O	O	O	O	O	O	_	_	_
unsere	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
ordentlich	O	O	O	O	O	O	_	_	_
geblieben	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Leugen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Kleinste	O	O	O	O	O	O	_	_	_
lernt	O	O	O	O	O	O	_	_	_
Krankenpflegen	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Tag	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Berlin	B-ORG	O	O	O	O	O	_	_	_
Erwar	I-ORG	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Militar	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Auge	O	O	O	O	O	O	_	_	_
heiraten	O	O	O	O	O	O	_	_	_
Elli	B-PER	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
schöne	O	O	O	O	O	O	_	_	_
Stellung	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Auslandsabtheilung	O	O	O	O	O	O	_	_	_
Sonst	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
gesund	O	O	O	O	O	O	_	_	_
blos	O	O	O	O	O	O	_	_	_
Josef	B-PER	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Reumatismus	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
thun	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
60	O	O	O	O	O	O	_	_	_
Jahre	O	O	O	O	O	O	_	_	_
Nun	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
herlich	O	O	O	O	O	O	_	_	_
gegrüsse	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
Josef	B-PER	O	O	O	O	O	_	_	_
