TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
einmal	O	O	O	O	O	O	_	_	_
kein	O	O	O	O	O	O	_	_	_
Platz	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Agata	B-ORG	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Hause	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
gedrag	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Mithe	O	O	O	O	O	O	_	_	_
bezahlt	O	O	O	O	O	O	_	_	_
bekommen	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
andere	O	O	O	O	O	O	_	_	_
Stube	O	O	O	O	O	O	_	_	_
suchen	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
naturlich	O	O	O	O	O	O	_	_	_
gerichtlich	O	O	O	O	O	O	_	_	_
fast	O	O	O	O	O	O	_	_	_
gemacht	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
Solange	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Schutter	B-PER	O	O	O	O	O	_	_	_
lebte	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
überflüssig	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Augen	O	O	O	O	O	O	_	_	_
schließt	O	O	O	O	O	O	_	_	_
dann	O	O	O	O	O	O	_	_	_
geist	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
anders	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
blos	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
schreiben	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
möchte	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Butter	O	O	O	O	O	O	_	_	_
möchte	O	O	O	O	O	O	_	_	_
halt	O	O	O	O	O	O	_	_	_
wegen	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
beiden	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
lange	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
wünscht	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Tod	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
sagt	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
nichts	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
arbeiten	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
besser	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
stirbt	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
hätte	O	O	O	O	O	O	_	_	_
halt	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
soviel	O	O	O	O	O	O	_	_	_
Kummer	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Bekla	B-LOC	O	O	O	O	O	_	_	_
wo	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
gestorben	O	O	O	O	O	O	_	_	_
