TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
betrogen	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
dahin	O	O	O	O	O	O	_	_	_
benanter	O	O	O	O	O	O	_	_	_
beklei	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
öffentliches	O	O	O	O	O	O	_	_	_
Amt	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
Arbeiter	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Gestraue	B-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
kriegen	I-OTH	O	O	O	O	O	_	_	_
ehe	I-OTH	O	O	O	O	O	_	_	_
er	I-OTH	O	O	O	O	O	_	_	_
mir	I-OTH	O	O	O	O	O	_	_	_
gleich	I-OTH	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
Auch	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Buch	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
erzähle	O	O	O	O	O	O	_	_	_
weil	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
denen	O	O	O	O	O	O	_	_	_
Feld	O	O	O	O	O	O	_	_	_
meine	O	O	O	O	O	O	_	_	_
hältnissen	O	O	O	O	O	O	_	_	_
schlief	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
brudern	O	O	O	O	O	O	_	_	_
daher	O	O	O	O	O	O	_	_	_
am	O	O	O	O	O	O	_	_	_
Bahn	O	O	O	O	O	O	_	_	_
Erben	O	O	O	O	O	O	_	_	_
sehen	O	O	O	O	O	O	_	_	_
kürzlich	O	O	O	O	O	O	_	_	_
Gruse	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Mühe	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
wirken	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
verbleibe	O	O	O	O	O	O	_	_	_
zuer	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
Schnee	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
17	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	_
