TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Gst	B-OTH	O	O	O	O	O	_	_	_
Langenbrück	I-OTH	O	O	O	O	O	_	_	_
den	I-OTH	O	O	O	O	O	_	_	_
17	I-OTH	O	O	O	O	O	_	_	_
1930	I-OTH	O	O	O	O	O	_	_	_
Lieber	I-OTH	O	O	O	O	O	_	_	_
Robert	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
Familie	I-OTH	O	O	O	O	O	_	_	_
zur	I-OTH	O	O	O	O	O	_	_	_
beiden	I-OTH	O	O	O	O	O	_	_	_
Briefe	I-OTH	O	O	O	O	O	_	_	_
habe	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
erhalten	I-OTH	O	O	O	O	O	_	_	_
um	I-OTH	O	O	O	O	O	_	_	_
komme	I-OTH	O	O	O	O	O	_	_	_
erst	I-OTH	O	O	O	O	O	_	_	_
nach	I-OTH	O	O	O	O	O	_	_	_
längerzeit	I-OTH	O	O	O	O	O	_	_	_
dazu	I-OTH	O	O	O	O	O	_	_	_
Euch	I-OTH	O	O	O	O	O	_	_	_
deselben	I-OTH	O	O	O	O	O	_	_	_
zubeantworten	I-OTH	O	O	O	O	O	_	_	_
verzeicht	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
Euch	I-OTH	O	O	O	O	O	_	_	_
nicht	I-OTH	O	O	O	O	O	_	_	_
er	I-OTH	O	O	O	O	O	_	_	_
schreiben	I-OTH	O	O	O	O	O	_	_	_
könte	I-OTH	O	O	O	O	O	_	_	_
denn	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
Alter	I-OTH	O	O	O	O	O	_	_	_
drück	I-OTH	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
große	O	O	O	O	O	O	_	_	_
Hitze	O	O	O	O	O	O	_	_	_
macht	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
schwach	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
matt	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Hitze	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
dieses	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
gehabt	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Welt	O	O	O	O	O	O	_	_	_
bin	O	O	O	O	O	O	_	_	_
andere	O	O	O	O	O	O	_	_	_
Jahre	O	O	O	O	O	O	_	_	_
waren	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Hausante	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
dieses	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Getreide	O	O	O	O	O	O	_	_	_
streite	O	O	O	O	O	O	_	_	_
Anfan	O	O	O	O	O	O	_	_	_
Juli	O	O	O	O	O	O	_	_	_
konte	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Gerade	O	O	O	O	O	O	_	_	_
angefangen	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
vielen	O	O	O	O	O	O	_	_	_
Ortschaften	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Getreide	O	O	O	O	O	O	_	_	_
nachteif	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Ausgebrand	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
kommen	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
weiß	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
Kartoffeln	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Gemüse	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
umfallen	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Juri	B-PER	O	O	O	O	O	_	_	_
hatten	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
grade	O	O	O	O	O	O	_	_	_
zwei	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
Stunde	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
einmal	O	O	O	O	O	O	_	_	_
paar	O	O	O	O	O	O	_	_	_
Minuten	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
ganze	O	O	O	O	O	O	_	_	_
Regen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
diese	O	O	O	O	O	O	_	_	_
