TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
ist	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
lander	O	O	O	O	O	O	_	_	_
geworden	O	O	O	O	O	O	_	_	_
hatt	O	O	O	O	O	O	_	_	_
einem	O	O	O	O	O	O	_	_	_
Jahre	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
linke	O	O	O	O	O	O	_	_	_
Seite	O	O	O	O	O	O	_	_	_
gelehnet	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
gesagt	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
Mutter	O	O	O	O	O	O	_	_	_
überleben	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
wollen	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
l	B-OTH	O	O	O	O	O	_	_	_
Gott	I-OTH	O	O	O	O	O	_	_	_
über	I-OTH	O	O	O	O	O	_	_	_
lassen	I-OTH	O	O	O	O	O	_	_	_
Agnes	I-OTH	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
dieselbe	O	O	O	O	O	O	_	_	_
Hedwig	O	O	O	O	O	O	_	_	_
sieht	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
diesem	O	O	O	O	O	O	_	_	_
Kummer	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
leidend	O	O	O	O	O	O	_	_	_
aus	O	O	O	O	O	O	_	_	_
