TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
guten	O	O	O	O	O	O	_	_	_
Abend	B-OTH	O	O	O	O	O	_	_	_
Siegwart	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
Felde	I-OTH	O	O	O	O	O	_	_	_
ge	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
kein	I-OTH	O	O	O	O	O	_	_	_
Welt	I-OTH	O	O	O	O	O	_	_	_
zu	I-OTH	O	O	O	O	O	_	_	_
schen	I-OTH	O	O	O	O	O	_	_	_
transittlich	I-OTH	O	O	O	O	O	_	_	_
werde	I-OTH	O	O	O	O	O	_	_	_
Bott	I-OTH	O	O	O	O	O	_	_	_
für	I-OTH	O	O	O	O	O	_	_	_
Euere	I-OTH	O	O	O	O	O	_	_	_
milde	I-OTH	O	O	O	O	O	_	_	_
Gabe	I-OTH	O	O	O	O	O	_	_	_
Übermittelt	I-OTH	O	O	O	O	O	_	_	_
lb	I-OTH	O	O	O	O	O	_	_	_
Geschwist	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
nächstes	I-OTH	O	O	O	O	O	_	_	_
Frühjahr	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
dortige	I-OTH	O	O	O	O	O	_	_	_
Wission	I-OTH	O	O	O	O	O	_	_	_
niren	I-OTH	O	O	O	O	O	_	_	_
Nun	I-OTH	O	O	O	O	O	_	_	_
es	I-OTH	O	O	O	O	O	_	_	_
fest	I-OTH	O	O	O	O	O	_	_	_
bestimmt	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
mache	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
Bur	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
verehrten	O	O	O	O	O	O	_	_	_
Kons	B-PER	O	O	O	O	O	_	_	_
Laner	I-PER	O	O	O	O	O	_	_	_
meinen	O	O	O	O	O	O	_	_	_
innigsten	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
Mitteilung	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
Bude	B-OTH	O	O	O	O	O	_	_	_
lb	I-OTH	O	O	O	O	O	_	_	_
Geschwister	I-OTH	O	O	O	O	O	_	_	_
Dank	I-OTH	O	O	O	O	O	_	_	_
für	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
2	I-OTH	O	O	O	O	O	_	_	_
Doller	I-OTH	O	O	O	O	O	_	_	_
Wir	I-OTH	O	O	O	O	O	_	_	_
werden	I-OTH	O	O	O	O	O	_	_	_
Euerer	I-OTH	O	O	O	O	O	_	_	_
sowie	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
dort	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
freut	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
Die	O	O	O	O	O	O	_	_	_
Ehrwürdig	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Dann	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
unserem	O	O	O	O	O	O	_	_	_
Gebote	O	O	O	O	O	O	_	_	_
stets	O	O	O	O	O	O	_	_	_
eingedenk	O	O	O	O	O	O	_	_	_
sen	O	O	O	O	O	O	_	_	_
Kutter	O	O	O	O	O	O	_	_	_
Generaloberin	O	O	O	O	O	O	_	_	_
freut	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Buch	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
Euere	O	O	O	O	O	O	_	_	_
Wohltaten	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Himmel	O	O	O	O	O	O	_	_	_
bele	B-OTH	O	O	O	O	O	_	_	_
mir	I-OTH	O	O	O	O	O	_	_	_
über	I-OTH	O	O	O	O	O	_	_	_
Eure	I-OTH	O	O	O	O	O	_	_	_
Briefe	I-OTH	O	O	O	O	O	_	_	_
u	I-OTH	O	O	O	O	O	_	_	_
nimmt	O	O	O	O	O	O	_	_	_
acta	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
Bis	O	O	O	O	O	O	_	_	_
dieser	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Deine	O	O	O	O	O	O	_	_	_
Hände	O	O	O	O	O	O	_	_	_
M	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
ges	O	O	O	O	O	O	_	_	_
Interesse	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Einem	O	O	O	O	O	O	_	_	_
Geschick	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
ihren	O	O	O	O	O	O	_	_	_
gelangt	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
Dein	O	O	O	O	O	O	_	_	_
lb	O	O	O	O	O	O	_	_	_
Geburtstag	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
form	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
Deshalb	O	O	O	O	O	O	_	_	_
möchte	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
Dir	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
letzten	O	O	O	O	O	O	_	_	_
Besuch	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
vorigen	O	O	O	O	O	O	_	_	_
Monat	O	O	O	O	O	O	_	_	_
dichte	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
heute	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
herzl	O	O	O	O	O	O	_	_	_
gratulieren	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Gottes	O	O	O	O	O	O	_	_	_
reichsten	O	O	O	O	O	O	_	_	_
Po	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
ihre	O	O	O	O	O	O	_	_	_
Stunde	O	O	O	O	O	O	_	_	_
darüber	O	O	O	O	O	O	_	_	_
aus	O	O	O	O	O	O	_	_	_
dass	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
Satz	O	O	O	O	O	O	_	_	_
gen	O	O	O	O	O	O	_	_	_
wünschen	O	O	O	O	O	O	_	_	_
Höchte	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
Dir	O	O	O	O	O	O	_	_	_
vergönnt	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
diesen	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Bräutigam	O	O	O	O	O	O	_	_	_
aus	O	O	O	O	O	O	_	_	_
Schlesien	B-LOC	O	O	O	O	O	_	_	_
gewählt	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
oft	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
Kise	O	O	O	O	O	O	_	_	_
Deiner	O	O	O	O	O	O	_	_	_
glücklichen	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
Geschwister	O	O	O	O	O	O	_	_	_
müssen	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
wirklich	O	O	O	O	O	O	_	_	_
bra	O	O	O	O	O	O	_	_	_
Familie	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
Habe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
über	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
letzten	O	O	O	O	O	O	_	_	_
Frie	O	O	O	O	O	O	_	_	_
ve	O	O	O	O	O	O	_	_	_
Leutchen	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
meinte	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
weil	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
ihre	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
gefüret	B-OTH	O	O	O	O	O	_	_	_
