TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Sawicklug	B-OTH	O	O	O	O	O	_	_	_
von	I-OTH	O	O	O	O	O	_	_	_
10	I-OTH	O	O	O	O	O	_	_	_
April	I-OTH	O	O	O	O	O	_	_	_
2	I-OTH	O	O	O	O	O	_	_	_
Liebe	I-OTH	O	O	O	O	O	_	_	_
Thekla	I-OTH	O	O	O	O	O	_	_	_
Endlich	I-OTH	O	O	O	O	O	_	_	_
komme	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
dazu	I-OTH	O	O	O	O	O	_	_	_
dem	I-OTH	O	O	O	O	O	_	_	_
liebes	I-OTH	O	O	O	O	O	_	_	_
Schreiben	I-OTH	O	O	O	O	O	_	_	_
zu	I-OTH	O	O	O	O	O	_	_	_
beantworten	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
hoffe	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
das	I-OTH	O	O	O	O	O	_	_	_
ihr	I-OTH	O	O	O	O	O	_	_	_
nach	I-OTH	O	O	O	O	O	_	_	_
Alle	I-OTH	O	O	O	O	O	_	_	_
gesund	I-OTH	O	O	O	O	O	_	_	_
sei	I-OTH	O	O	O	O	O	_	_	_
was	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
sagen	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
freut	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
kein	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
stum	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
hoffentlich	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Arbeits	O	O	O	O	O	O	_	_	_
lose	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ange	O	O	O	O	O	O	_	_	_
leicht	O	O	O	O	O	O	_	_	_
viele	O	O	O	O	O	O	_	_	_
andere	O	O	O	O	O	O	_	_	_
Leute	O	O	O	O	O	O	_	_	_
vorüber	O	O	O	O	O	O	_	_	_
tzes	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
ungland	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Kohlenstrik	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
wollen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
58	O	O	O	O	O	O	_	_	_
voller	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
