TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Es	B-OTH	O	O	O	O	O	_	_	_
war	I-OTH	O	O	O	O	O	_	_	_
ein	I-OTH	O	O	O	O	O	_	_	_
Prediger	I-OTH	O	O	O	O	O	_	_	_
Widersche	I-OTH	O	O	O	O	O	_	_	_
Werke	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
im	I-OTH	O	O	O	O	O	_	_	_
nächsten	I-OTH	O	O	O	O	O	_	_	_
Stephan	I-OTH	O	O	O	O	O	_	_	_
wird	I-OTH	O	O	O	O	O	_	_	_
zur	I-OTH	O	O	O	O	O	_	_	_
vielesungenen	I-OTH	O	O	O	O	O	_	_	_
blauen	I-OTH	O	O	O	O	O	_	_	_
Brief	I-OTH	O	O	O	O	O	_	_	_
ein	I-OTH	O	O	O	O	O	_	_	_
Bild	I-OTH	O	O	O	O	O	_	_	_
beilegen	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Aufnahme	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
München	B-LOC	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Bewarin	O	O	O	O	O	O	_	_	_
machten	O	O	O	O	O	O	_	_	_
Von	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
reisten	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
Doman	B-PER	O	O	O	O	O	_	_	_
vorbei	O	O	O	O	O	O	_	_	_
am	O	O	O	O	O	O	_	_	_
Budapest	B-LOC	O	O	O	O	O	_	_	_
u	I-LOC	O	O	O	O	O	_	_	_
s	I-OTH	O	O	O	O	O	_	_	_
und	I-OTH	O	O	O	O	O	_	_	_
endt	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
ihre	I-OTH	O	O	O	O	O	_	_	_
Heimat	I-OTH	O	O	O	O	O	_	_	_
Das	I-OTH	O	O	O	O	O	_	_	_
nebenbei	I-OTH	O	O	O	O	O	_	_	_
schließlich	I-OTH	O	O	O	O	O	_	_	_
im	I-OTH	O	O	O	O	O	_	_	_
schwarzen	I-OTH	O	O	O	O	O	_	_	_
Wier	I-OTH	O	O	O	O	O	_	_	_
Von	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
Wiege	I-OTH	O	O	O	O	O	_	_	_
Am	O	O	O	O	O	O	_	_	_
ersten	O	O	O	O	O	O	_	_	_
April	O	O	O	O	O	O	_	_	_
wurde	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
Oberhaftsschaffner	O	O	O	O	O	O	_	_	_
befördert	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
Grabe	O	O	O	O	O	O	_	_	_
Ein	O	O	O	O	O	O	_	_	_
Vergleich	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Leben	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
insoweit	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
kleinen	O	O	O	O	O	O	_	_	_
Vorteil	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
Komanischen	B-OTH	O	O	O	O	O	_	_	_
wurde	I-OTH	O	O	O	O	O	_	_	_
mir	I-OTH	O	O	O	O	O	_	_	_
zum	I-OTH	O	O	O	O	O	_	_	_
zweitemal	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
im	I-OTH	O	O	O	O	O	_	_	_
Monat	I-OTH	O	O	O	O	O	_	_	_
acht	I-OTH	O	O	O	O	O	_	_	_
Mark	I-OTH	O	O	O	O	O	_	_	_
mehr	I-OTH	O	O	O	O	O	_	_	_
bekam	I-OTH	O	O	O	O	O	_	_	_
Eröffnet	I-OTH	O	O	O	O	O	_	_	_
wurde	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Beförderung	O	O	O	O	O	O	_	_	_
kurz	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
Pfingsten	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Juni	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
angeboten	O	O	O	O	O	O	_	_	_
Doch	O	O	O	O	O	O	_	_	_
gelang	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
bekam	O	O	O	O	O	O	_	_	_
daher	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
entwirkend	O	O	O	O	O	O	_	_	_
abersten	O	O	O	O	O	O	_	_	_
April	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
rauszureden	O	O	O	O	O	O	_	_	_
Am	O	O	O	O	O	O	_	_	_
nächsten	O	O	O	O	O	O	_	_	_
Morgen	O	O	O	O	O	O	_	_	_
fuhr	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Drei	O	O	O	O	O	O	_	_	_
Monate	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Nachzahlung	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
dreimal	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
Mark	O	O	O	O	O	O	_	_	_
Mit	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Schwazwaldbahn	O	O	O	O	O	O	_	_	_
weiter	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
schonen	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
Diesem	O	O	O	O	O	O	_	_	_
Geld	B-OTH	O	O	O	O	O	_	_	_
konnte	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
mir	I-OTH	O	O	O	O	O	_	_	_
dann	I-OTH	O	O	O	O	O	_	_	_
Pfingsten	I-OTH	O	O	O	O	O	_	_	_
die	I-OTH	O	O	O	O	O	_	_	_
Reise	I-OTH	O	O	O	O	O	_	_	_
genen	I-OTH	O	O	O	O	O	_	_	_
Schwazwald	I-OTH	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
unzählige	O	O	O	O	O	O	_	_	_
Tunnels	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
herrliche	O	O	O	O	O	O	_	_	_
Salzkammergut	O	O	O	O	O	O	_	_	_
erlauben	O	O	O	O	O	O	_	_	_
Zufällig	O	O	O	O	O	O	_	_	_
vorbei	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
illisch	O	O	O	O	O	O	_	_	_
gelegenen	O	O	O	O	O	O	_	_	_
Dörfern	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
beide	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
frei	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
einzige	O	O	O	O	O	O	_	_	_
Geburgs	O	O	O	O	O	O	_	_	_
typischen	O	O	O	O	O	O	_	_	_
Bauernhäusern	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
schön	O	O	O	O	O	O	_	_	_
führt	O	O	O	O	O	O	_	_	_
tous	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
1825	O	O	O	O	O	O	_	_	_
machen	O	O	O	O	O	O	_	_	_
konnte	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
Salzkammer	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
mußt	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
sehen	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
In	O	O	O	O	O	O	_	_	_
Hausach	B-LOC	O	O	O	O	O	_	_	_
mußte	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
leider	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Weiteres	B-ORG	O	O	O	O	O	_	_	_
unter	I-ORG	O	O	O	O	O	_	_	_
Teutschland	I-ORG	O	O	O	O	O	_	_	_
kommst	I-ORG	O	O	O	O	O	_	_	_
Oberammergau	I-ORG	O	O	O	O	O	_	_	_
spielt	O	O	O	O	O	O	_	_	_
1830	O	O	O	O	O	O	_	_	_
brechen	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Rückreise	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
München	B-LOC	O	O	O	O	O	_	_	_
beginnen	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Zeit	B-PER	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
