TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Verhandlungstage	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Vergiftung	O	O	O	O	O	O	_	_	_
herbeigeführt	O	O	O	O	O	O	_	_	_
München	B-LOC	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
6	O	O	O	O	O	O	_	_	_
Oktober	O	O	O	O	O	O	_	_	_
192	O	O	O	O	O	O	_	_	_
Lieber	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
Praliers	O	O	O	O	O	O	_	_	_
zwei	O	O	O	O	O	O	_	_	_
Hauptangeklagte	O	O	O	O	O	O	_	_	_
Die	O	O	O	O	O	O	_	_	_
Praliers	O	O	O	O	O	O	_	_	_
waren	O	O	O	O	O	O	_	_	_
beiden	O	O	O	O	O	O	_	_	_
zugeschickt	O	O	O	O	O	O	_	_	_
worden	O	O	O	O	O	O	_	_	_
ohne	O	O	O	O	O	O	_	_	_
Zunächst	O	O	O	O	O	O	_	_	_
vielen	O	O	O	O	O	O	_	_	_
Dank	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
zwei	O	O	O	O	O	O	_	_	_
Reise	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Kontrolle	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Gefängnisses	O	O	O	O	O	O	_	_	_
Jedenfalls	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
berichte	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
erhalten	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
Ebenso	O	O	O	O	O	O	_	_	_
allerhand	O	O	O	O	O	O	_	_	_
dunkle	O	O	O	O	O	O	_	_	_
Möchte	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Hand	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Beigaben	O	O	O	O	O	O	_	_	_
Im	O	O	O	O	O	O	_	_	_
ersten	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
lag	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Spiel	B-LOC	O	O	O	O	O	_	_	_
Scheit	I-LOC	O	O	O	O	O	_	_	_
über	O	O	O	O	O	O	_	_	_
fünf	O	O	O	O	O	O	_	_	_
Kollar	B-PER	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Wilchen	B-LOC	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
Urlaub	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
Für	O	O	O	O	O	O	_	_	_
14	O	O	O	O	O	O	_	_	_
zweiten	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
erhielt	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
ihr	O	O	O	O	O	O	_	_	_
Quartier	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Gebürge	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Dollarte	B-OTH	O	O	O	O	O	_	_	_
Wie	I-OTH	O	O	O	O	O	_	_	_
ich	I-OTH	O	O	O	O	O	_	_	_
Dir	I-OTH	O	O	O	O	O	_	_	_
auf	I-OTH	O	O	O	O	O	_	_	_
der	I-OTH	O	O	O	O	O	_	_	_
letzten	I-OTH	O	O	O	O	O	_	_	_
Karte	I-OTH	O	O	O	O	O	_	_	_
schon	I-OTH	O	O	O	O	O	_	_	_
geschrieben	I-OTH	O	O	O	O	O	_	_	_
ist	I-OTH	O	O	O	O	O	_	_	_
mir	I-OTH	O	O	O	O	O	_	_	_
diese	I-OTH	O	O	O	O	O	_	_	_
Bei	I-OTH	O	O	O	O	O	_	_	_
thal	I-OTH	O	O	O	O	O	_	_	_
besorgt	I-OTH	O	O	O	O	O	_	_	_
Die	O	O	O	O	O	O	_	_	_
andern	O	O	O	O	O	O	_	_	_
14	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Regensburg	B-LOC	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
München	B-LOC	O	O	O	O	O	_	_	_
Natürlich	O	O	O	O	O	O	_	_	_
gabe	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
große	O	O	O	O	O	O	_	_	_
Tilse	B-PER	O	O	O	O	O	_	_	_
dann	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
