TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
beruhigt	O	O	O	O	O	O	_	_	_
weggefahren	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
wirklich	O	O	O	O	O	O	_	_	_
wunderbar	O	O	O	O	O	O	_	_	_
geholfen	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Gebet	O	O	O	O	O	O	_	_	_
unser	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	_
Schwestern	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Gebe	B-OTH	O	O	O	O	O	_	_	_
hat	I-OTH	O	O	O	O	O	_	_	_
er	I-OTH	O	O	O	O	O	_	_	_
erhört	I-OTH	O	O	O	O	O	_	_	_
Mutterchen	I-OTH	O	O	O	O	O	_	_	_
war	I-OTH	O	O	O	O	O	_	_	_
ganz	I-OTH	O	O	O	O	O	_	_	_
ergeben	I-OTH	O	O	O	O	O	_	_	_
in	I-OTH	O	O	O	O	O	_	_	_
Gottes	I-OTH	O	O	O	O	O	_	_	_
Hl	I-OTH	O	O	O	O	O	_	_	_
Willen	I-OTH	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
wäre	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
gern	O	O	O	O	O	O	_	_	_
gestorben	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
freut	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
wegen	O	O	O	O	O	O	_	_	_
Agnes	B-PER	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Berthalt	B-LOC	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
etwas	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
Doktor	O	O	O	O	O	O	_	_	_
Hartwig	B-PER	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
Mittel	O	O	O	O	O	O	_	_	_
behandelt	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Mühe	O	O	O	O	O	O	_	_	_
gegeben	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
Sonnabend	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
23	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
nochmals	O	O	O	O	O	O	_	_	_
besuchte	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
hocherfreut	O	O	O	O	O	O	_	_	_
über	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
schnellen	O	O	O	O	O	O	_	_	_
Fortschritt	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
überall	O	O	O	O	O	O	_	_	_
erzählt	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
Mutter	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
durchgebracht	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
Du	O	O	O	O	O	O	_	_	_
längst	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
Mutterchen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Krankheit	O	O	O	O	O	O	_	_	_
zugezogen	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
Wunde	O	O	O	O	O	O	_	_	_
am	O	O	O	O	O	O	_	_	_
rechten	O	O	O	O	O	O	_	_	_
Fuß	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
berfuß	O	O	O	O	O	O	_	_	_
gelaufen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
jedenfalls	O	O	O	O	O	O	_	_	_
Schmutz	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Wunde	O	O	O	O	O	O	_	_	_
ge	O	O	O	O	O	O	_	_	_
macht	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Bein	O	O	O	O	O	O	_	_	_
entzündet	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
wurde	O	O	O	O	O	O	_	_	_
oben	O	O	O	O	O	O	_	_	_
am	O	O	O	O	O	O	_	_	_
Bein	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
