TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Das	O	O	O	O	O	O	_	_	_
Leitz	B-ORG	O	O	O	O	O	_	_	_
Mo	I-ORG	O	O	O	O	O	_	_	_
March	I-ORG	O	O	O	O	O	_	_	_
22	O	O	O	O	O	O	_	_	_
Meine	O	O	O	O	O	O	_	_	_
Libefreunden	O	O	O	O	O	O	_	_	_
Gekla	O	O	O	O	O	O	_	_	_
Beide	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
erhalten	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
gefreut	O	O	O	O	O	O	_	_	_
darüber	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
sonen	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
urteilung	O	O	O	O	O	O	_	_	_
machten	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Gesum	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
waß	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
über	O	O	O	O	O	O	_	_	_
unsere	O	O	O	O	O	O	_	_	_
Familie	O	O	O	O	O	O	_	_	_
beruhen	O	O	O	O	O	O	_	_	_
kan	O	O	O	O	O	O	_	_	_
Ja	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
glaube	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
gerne	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
lange	O	O	O	O	O	O	_	_	_
wirt	O	O	O	O	O	O	_	_	_
benahe	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
ganzes	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
seit	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
126	O	O	O	O	O	O	_	_	_
verlassen	O	O	O	O	O	O	_	_	_
aben	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Monat	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Der	B-OTH	O	O	O	O	O	_	_	_
schöne	I-OTH	O	O	O	O	O	_	_	_
Mand	I-OTH	O	O	O	O	O	_	_	_
Mai	I-OTH	O	O	O	O	O	_	_	_
um	I-OTH	O	O	O	O	O	_	_	_
sie	I-OTH	O	O	O	O	O	_	_	_
werde	I-OTH	O	O	O	O	O	_	_	_
Liben	I-OTH	O	O	O	O	O	_	_	_
Geschwisten	I-OTH	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
sehen	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
fernen	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
libe	O	O	O	O	O	O	_	_	_
Gekla	O	O	O	O	O	O	_	_	_
wider	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
sehen	O	O	O	O	O	O	_	_	_
