TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Zur	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
bin	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
dienstlich	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Hansham	B-LOC	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Schliessen	O	O	O	O	O	O	_	_	_
12	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	_
Bahnfahrt	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
München	B-LOC	O	O	O	O	O	_	_	_
entfernte	O	O	O	O	O	O	_	_	_
Im	O	O	O	O	O	O	_	_	_
Sommer	O	O	O	O	O	O	_	_	_
bin	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
unterwegs	O	O	O	O	O	O	_	_	_
Nach	O	O	O	O	O	O	_	_	_
Empfang	O	O	O	O	O	O	_	_	_
deines	O	O	O	O	O	O	_	_	_
Briefes	O	O	O	O	O	O	_	_	_
ließ	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Bekannten	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
München	B-LOC	O	O	O	O	O	_	_	_
zwei	O	O	O	O	O	O	_	_	_
Märchenbücher	O	O	O	O	O	O	_	_	_
besorgen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
dann	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Schatz	O	O	O	O	O	O	_	_	_
Josef	B-PER	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
Langenbrück	B-LOC	O	O	O	O	O	_	_	_
sandte	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
Mädchen	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
unterdessen	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
angekommen	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
Hoffentlich	O	O	O	O	O	O	_	_	_
gefallen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
besonders	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Kindern	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Bücher	O	O	O	O	O	O	_	_	_
Wenn	O	O	O	O	O	O	_	_	_
Du	O	O	O	O	O	O	_	_	_
sonst	O	O	O	O	O	O	_	_	_
diesbezügliche	O	O	O	O	O	O	_	_	_
Wünsche	O	O	O	O	O	O	_	_	_
fast	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
brauchst	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
schreiben	O	O	O	O	O	O	_	_	_
Bücher	O	O	O	O	O	O	_	_	_
Mann	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
jederzuschicken	O	O	O	O	O	O	_	_	_
ohne	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
Zollgebühren	O	O	O	O	O	O	_	_	_
belastet	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
Am	O	O	O	O	O	O	_	_	_
2	O	O	O	O	O	O	_	_	_
Oktober	O	O	O	O	O	O	_	_	_
kam	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
München	B-LOC	O	O	O	O	O	_	_	_
Dann	O	O	O	O	O	O	_	_	_
wurde	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Neustadter	B-ORG	O	O	O	O	O	_	_	_
Zeitung	I-ORG	O	O	O	O	O	_	_	_
wider	O	O	O	O	O	O	_	_	_
schicken	O	O	O	O	O	O	_	_	_
Durch	O	O	O	O	O	O	_	_	_
meine	O	O	O	O	O	O	_	_	_
auswärtige	O	O	O	O	O	O	_	_	_
Verwendung	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Unterbrechung	O	O	O	O	O	O	_	_	_
eingetreten	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Reichstagswahlen	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
vorüber	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
radikalen	O	O	O	O	O	O	_	_	_
Parten	O	O	O	O	O	O	_	_	_
links	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
rechts	O	O	O	O	O	O	_	_	_
Komministen	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Filler	B-PER	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
stark	O	O	O	O	O	O	_	_	_
zugenommen	O	O	O	O	O	O	_	_	_
Die	O	O	O	O	O	O	_	_	_
Piller	O	O	O	O	O	O	_	_	_
oder	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
Nuzi	O	O	O	O	O	O	_	_	_
Sozi	O	O	O	O	O	O	_	_	_
genannt	O	O	O	O	O	O	_	_	_
ziehen	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
107	O	O	O	O	O	O	_	_	_
Mann	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Reichstag	O	O	O	O	O	O	_	_	_
Dies	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Bruder	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
kritisiert	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
gesetzt	O	O	O	O	O	O	_	_	_
Nun	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
zeigen	O	O	O	O	O	O	_	_	_
können	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
fertig	O	O	O	O	O	O	_	_	_
bringen	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
ganzer	O	O	O	O	O	O	_	_	_
Erfolg	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
bedingt	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
ganz	O	O	O	O	O	O	_	_	_
miserable	O	O	O	O	O	O	_	_	_
wirtschaftliche	O	O	O	O	O	O	_	_	_
Lage	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
Deutschland	B-LOC	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
befindet	O	O	O	O	O	O	_	_	_
Aber	O	O	O	O	O	O	_	_	_
drei	O	O	O	O	O	O	_	_	_
Millionen	O	O	O	O	O	O	_	_	_
Arbeitslose	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Sommer	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
