TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
abwarten	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
unser	O	O	O	O	O	O	_	_	_
Hl	O	O	O	O	O	O	_	_	_
Ordensregel	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
erlaubt	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Anverwandten	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
besuchen	O	O	O	O	O	O	_	_	_
Hast	O	O	O	O	O	O	_	_	_
Du	O	O	O	O	O	O	_	_	_
l	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
Anfang	O	O	O	O	O	O	_	_	_
August	O	O	O	O	O	O	_	_	_
schrieb	O	O	O	O	O	O	_	_	_
erhalten	O	O	O	O	O	O	_	_	_
Weil	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ungewiss	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ob	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
Dir	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
Weihnachten	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
einmal	O	O	O	O	O	O	_	_	_
schreibe	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
empfange	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
diesen	O	O	O	O	O	O	_	_	_
Zeilen	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
meine	O	O	O	O	O	O	_	_	_
besten	O	O	O	O	O	O	_	_	_
Segenswünsche	O	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
hochheiligen	O	O	O	O	O	O	_	_	_
Weihnachtsfeste	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
innigst	O	O	O	O	O	O	_	_	_
Glückwünsche	O	O	O	O	O	O	_	_	_
zum	O	O	O	O	O	O	_	_	_
Jahreswechsel	O	O	O	O	O	O	_	_	_
Entlich	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
allen	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Gönnern	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
un	O	O	O	O	O	O	_	_	_
ren	O	O	O	O	O	O	_	_	_
ganzen	O	O	O	O	O	O	_	_	_
Haus	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
reichsten	O	O	O	O	O	O	_	_	_
Glück	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Pe	O	O	O	O	O	O	_	_	_
genswünsche	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
diesen	O	O	O	O	O	O	_	_	_
frohen	O	O	O	O	O	O	_	_	_
Prottagen	O	O	O	O	O	O	_	_	_
sowie	O	O	O	O	O	O	_	_	_
unsere	O	O	O	O	O	O	_	_	_
herzlichsten	O	O	O	O	O	O	_	_	_
dankbaren	O	O	O	O	O	O	_	_	_
Gruss	O	O	O	O	O	O	_	_	_
Nun	O	O	O	O	O	O	_	_	_
lebet	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
lb	O	O	O	O	O	O	_	_	_
Schwester	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
warter	O	O	O	O	O	O	_	_	_
Herr	O	O	O	O	O	O	_	_	_
Schwager	B-PER	O	O	O	O	O	_	_	_
Verbringet	O	O	O	O	O	O	_	_	_
Euere	O	O	O	O	O	O	_	_	_
Lebenstag	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Glück	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Frieden	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
vergesset	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Kurgott	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
kein	O	O	O	O	O	O	_	_	_
Segen	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
gewisse	O	O	O	O	O	O	_	_	_
fehlen	O	O	O	O	O	O	_	_	_
Reich	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
gegrüßt	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
des	O	O	O	O	O	O	_	_	_
Heiligen	O	O	O	O	O	O	_	_	_
Geistes	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Burch	O	O	O	O	O	O	_	_	_
Schwester	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Schwägerin	O	O	O	O	O	O	_	_	_
Dr	O	O	O	O	O	O	_	_	_
Bartholdim	B-PER	O	O	O	O	O	_	_	_
P	B-PER	O	O	O	O	O	_	_	_
S	B-PER	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
lebe	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Hl	O	O	O	O	O	O	_	_	_
dreieinige	O	O	O	O	O	O	_	_	_
Gott	B-PER	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
unsern	O	O	O	O	O	O	_	_	_
Herzen	O	O	O	O	O	O	_	_	_
St	B-ORG	O	O	O	O	O	_	_	_
Anna	B-ORG	O	O	O	O	O	_	_	_
Wien	B-LOC	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
30	O	O	O	O	O	O	_	_	_
F	O	O	O	O	O	O	_	_	_
22	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Schwester	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
werter	O	O	O	O	O	O	_	_	_
Herr	O	O	O	O	O	O	_	_	_
Schwager	B-PER	O	O	O	O	O	_	_	_
sten	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
28	O	O	O	O	O	O	_	_	_
J	O	O	O	O	O	O	_	_	_
erhielt	O	O	O	O	O	O	_	_	_
