TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
malen	O	O	O	O	O	O	_	_	_
laßen	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
halb	O	O	O	O	O	O	_	_	_
erhoren	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
hätte	O	O	O	O	O	O	_	_	_
fürchterlich	O	O	O	O	O	O	_	_	_
gescheit	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
wächs	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Gras	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Stelle	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Bäume	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
kein	O	O	O	O	O	O	_	_	_
Blicken	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
erhoren	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
schlechte	O	O	O	O	O	O	_	_	_
Aussichten	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
ständige	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
gehört	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
August	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
feste	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
tut	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
leid	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
Geld	O	O	O	O	O	O	_	_	_
sen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
großen	O	O	O	O	O	O	_	_	_
Stadt	O	O	O	O	O	O	_	_	_
wo	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
Feuer	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
schickt	O	O	O	O	O	O	_	_	_
halt	O	O	O	O	O	O	_	_	_
Krenz	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Leiden	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
sagte	O	O	O	O	O	O	_	_	_
Prüfungen	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
müssen	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
annehmen	O	O	O	O	O	O	_	_	_
durch	O	O	O	O	O	O	_	_	_
beiden	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
wieder	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
Gott	O	O	O	O	O	O	_	_	_
geführt	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Tekla	B-PER	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
hast	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Armen	O	O	O	O	O	O	_	_	_
Sterben	O	O	O	O	O	O	_	_	_
Freund	O	O	O	O	O	O	_	_	_
geschritt	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
schön	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
hast	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
gutes	O	O	O	O	O	O	_	_	_
Herz	O	O	O	O	O	O	_	_	_
Du	O	O	O	O	O	O	_	_	_
weist	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Mutter	O	O	O	O	O	O	_	_	_
gen	O	O	O	O	O	O	_	_	_
ließ	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
danke	O	O	O	O	O	O	_	_	_
dir	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
tausendmal	O	O	O	O	O	O	_	_	_
dafür	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
erbaulich	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
schöne	O	O	O	O	O	O	_	_	_
Geschichten	O	O	O	O	O	O	_	_	_
dann	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
Franz	B-PER	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
vorige	O	O	O	O	O	O	_	_	_
Woche	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
bekommen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
armen	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
müssen	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
halten	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Welt	O	O	O	O	O	O	_	_	_
herum	O	O	O	O	O	O	_	_	_
schlagen	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
tägliche	O	O	O	O	O	O	_	_	_
Brof	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
machen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
lieber	O	O	O	O	O	O	_	_	_
Enkelchen	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
gesund	O	O	O	O	O	O	_	_	_
kan	O	O	O	O	O	O	_	_	_
oberhen	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
sprechen	O	O	O	O	O	O	_	_	_
unser	O	O	O	O	O	O	_	_	_
Hubert	B-PER	O	O	O	O	O	_	_	_
kan	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
Papa	O	O	O	O	O	O	_	_	_
rufen	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
geimpft	O	O	O	O	O	O	_	_	_
worden	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
kränklich	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
macht	O	O	O	O	O	O	_	_	_
halt	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
Fragen	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
bin	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
mein	O	O	O	O	O	O	_	_	_
Kreize	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
wehrt	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
möchte	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
lieber	O	O	O	O	O	O	_	_	_
sitzen	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
gefällt	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ihm	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
kalt	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
