TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
geschickt	O	O	O	O	O	O	_	_	_
habt	O	O	O	O	O	O	_	_	_
Dabei	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
Mutter	O	O	O	O	O	O	_	_	_
jeden	O	O	O	O	O	O	_	_	_
Pfenig	O	O	O	O	O	O	_	_	_
abgeben	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Mutter	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Geld	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
Doktor	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Apotecke	O	O	O	O	O	O	_	_	_
ver	O	O	O	O	O	O	_	_	_
wendet	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
Schwester	O	O	O	O	O	O	_	_	_
Fortunata	B-PER	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
war	O	O	O	O	O	O	_	_	_
wo	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Geld	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
kam	O	O	O	O	O	O	_	_	_
gesagt	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
sollte	O	O	O	O	O	O	_	_	_
Anwort	O	O	O	O	O	O	_	_	_
schreiben	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
angekommen	O	O	O	O	O	O	_	_	_
sei	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
Ihr	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Porto	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
ge	O	O	O	O	O	O	_	_	_
geben	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
