TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Gewitter	O	O	O	O	O	O	_	_	_
gerade	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Sommer	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
wünschen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Gekla	B-PER	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
fröhliche	O	O	O	O	O	O	_	_	_
gesegen	O	O	O	O	O	O	_	_	_
Ostern	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
nochmals	O	O	O	O	O	O	_	_	_
men	O	O	O	O	O	O	_	_	_
herzlichsten	O	O	O	O	O	O	_	_	_
Dank	O	O	O	O	O	O	_	_	_
verbleibe	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
frem	O	O	O	O	O	O	_	_	_
Freunden	O	O	O	O	O	O	_	_	_
viele	O	O	O	O	O	O	_	_	_
herzl	O	O	O	O	O	O	_	_	_
Graf	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Christi	B-PER	O	O	O	O	O	_	_	_
Amalia	B-PER	O	O	O	O	O	_	_	_
Felsburgk	B-PER	O	O	O	O	O	_	_	_
941922	O	O	O	O	O	O	_	_	_
Meine	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
gute	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
Vor	O	O	O	O	O	O	_	_	_
allen	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
memen	O	O	O	O	O	O	_	_	_
herzlichsten	O	O	O	O	O	O	_	_	_
Dank	O	O	O	O	O	O	_	_	_
abstatten	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
herr	O	O	O	O	O	O	_	_	_
liche	O	O	O	O	O	O	_	_	_
Geschenk	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
sei	O	O	O	O	O	O	_	_	_
gar	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
gebrauchen	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
mann	O	O	O	O	O	O	_	_	_
Pantoffeln	O	O	O	O	O	O	_	_	_
waren	O	O	O	O	O	O	_	_	_
ver	O	O	O	O	O	O	_	_	_
dachte	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
schlissen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ne	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
kaufen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
her	O	O	O	O	O	O	_	_	_
liche	O	O	O	O	O	O	_	_	_
Handtasche	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
solltest	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
große	O	O	O	O	O	O	_	_	_
Auslagen	O	O	O	O	O	O	_	_	_
machen	O	O	O	O	O	O	_	_	_
Well	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
werde	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
komme	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Dienstag	O	O	O	O	O	O	_	_	_
35	O	O	O	O	O	O	_	_	_
Jahre	O	O	O	O	O	O	_	_	_
alt	O	O	O	O	O	O	_	_	_
sei	O	O	O	O	O	O	_	_	_
Du	O	O	O	O	O	O	_	_	_
siehst	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
werde	O	O	O	O	O	O	_	_	_
allmachte	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
alte	O	O	O	O	O	O	_	_	_
Eisen	O	O	O	O	O	O	_	_	_
kommen	O	O	O	O	O	O	_	_	_
