TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
den	O	O	O	O	O	O	_	_	_
1812	O	O	O	O	O	O	_	_	_
22	O	O	O	O	O	O	_	_	_
Haus	O	O	O	O	O	O	_	_	_
hatt	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
Gewichten	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
was	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
brauche	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
Liebste	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
öffentlich	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
allen	O	O	O	O	O	O	_	_	_
denen	O	O	O	O	O	O	_	_	_
Geschwister	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
vielen	O	O	O	O	O	O	_	_	_
herzlichen	O	O	O	O	O	O	_	_	_
Dank	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
schöne	O	O	O	O	O	O	_	_	_
Photographie	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
ren	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
dieselbe	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
herung	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
besonders	O	O	O	O	O	O	_	_	_
sei	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
dich	O	O	O	O	O	O	_	_	_
aufheben	O	O	O	O	O	O	_	_	_
Hoffentlich	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
denen	O	O	O	O	O	O	_	_	_
Ab	O	O	O	O	O	O	_	_	_
geht	O	O	O	O	O	O	_	_	_
vom	O	O	O	O	O	O	_	_	_
fur	O	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
weh	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
je	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
berechten	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
Nur	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
große	O	O	O	O	O	O	_	_	_
gen	O	O	O	O	O	O	_	_	_
meine	O	O	O	O	O	O	_	_	_
Freun	O	O	O	O	O	O	_	_	_
Renter	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Amalia	B-PER	O	O	O	O	O	_	_	_
welche	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Hospital	O	O	O	O	O	O	_	_	_
krank	O	O	O	O	O	O	_	_	_
dar	O	O	O	O	O	O	_	_	_
derlegt	O	O	O	O	O	O	_	_	_
Sie	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
