TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Weizen	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Erde	O	O	O	O	O	O	_	_	_
geschlagen	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
gera	O	O	O	O	O	O	_	_	_
Traurig	O	O	O	O	O	O	_	_	_
aussehen	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
tut	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
leid	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
Leute	O	O	O	O	O	O	_	_	_
Heute	O	O	O	O	O	O	_	_	_
Regen	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
gewaschen	O	O	O	O	O	O	_	_	_
waß	O	O	O	O	O	O	_	_	_
sonst	O	O	O	O	O	O	_	_	_
meine	O	O	O	O	O	O	_	_	_
Montag	O	O	O	O	O	O	_	_	_
Arbeit	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
warte	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
Refe	O	O	O	O	O	O	_	_	_
gänger	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
Häusren	O	O	O	O	O	O	_	_	_
gemacht	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Freunden	O	O	O	O	O	O	_	_	_
lege	O	O	O	O	O	O	_	_	_
Morder	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Weisen	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Herman	B-LOC	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
wolte	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
rücken	O	O	O	O	O	O	_	_	_
könte	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
weil	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
we	O	O	O	O	O	O	_	_	_
keine	O	O	O	O	O	O	_	_	_
Adresse	O	O	O	O	O	O	_	_	_
wuste	O	O	O	O	O	O	_	_	_
möge	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
Kinder	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
glück	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Segen	O	O	O	O	O	O	_	_	_
bringen	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
schreiben	O	O	O	O	O	O	_	_	_
sie	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
schönen	O	O	O	O	O	O	_	_	_
Ganß	O	O	O	O	O	O	_	_	_
neben	O	O	O	O	O	O	_	_	_
Schwester	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
gesam	O	O	O	O	O	O	_	_	_
