TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
ebenso	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Fleischpreise	O	O	O	O	O	O	_	_	_
14	O	O	O	O	O	O	_	_	_
Schweinefleisch	O	O	O	O	O	O	_	_	_
500	O	O	O	O	O	O	_	_	_
M	B-OTH	O	O	O	O	O	_	_	_
Rind	O	O	O	O	O	O	_	_	_
300	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Kalbst	O	O	O	O	O	O	_	_	_
eben	O	O	O	O	O	O	_	_	_
24	O	O	O	O	O	O	_	_	_
Schinken	O	O	O	O	O	O	_	_	_
gegen	O	O	O	O	O	O	_	_	_
800	O	O	O	O	O	O	_	_	_
M	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Gehalt	O	O	O	O	O	O	_	_	_
bezw	O	O	O	O	O	O	_	_	_
Pension	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
groß	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
langt	O	O	O	O	O	O	_	_	_
kaum	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
gegen	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Frie	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
denszeit	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
entbehren	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
paar	O	O	O	O	O	O	_	_	_
Mark	B-OTH	O	O	O	O	O	_	_	_
Zin	B-OTH	O	O	O	O	O	_	_	_
sen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
kaum	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
rechnen	O	O	O	O	O	O	_	_	_
Wir	O	O	O	O	O	O	_	_	_
hätte	O	O	O	O	O	O	_	_	_
dasje	O	O	O	O	O	O	_	_	_
gedacht	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
solche	O	O	O	O	O	O	_	_	_
Zeiten	O	O	O	O	O	O	_	_	_
erleben	O	O	O	O	O	O	_	_	_
müssen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
keine	O	O	O	O	O	O	_	_	_
Aussicht	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
besser	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
könnte	O	O	O	O	O	O	_	_	_
An	O	O	O	O	O	O	_	_	_
Kleidung	O	O	O	O	O	O	_	_	_
kau	O	O	O	O	O	O	_	_	_
sen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
gar	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
denken	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
ganzen	O	O	O	O	O	O	_	_	_
Kriegsjahre	O	O	O	O	O	O	_	_	_
nichts	O	O	O	O	O	O	_	_	_
gekauft	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
ten	O	O	O	O	O	O	_	_	_
Glauben	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
nächste	O	O	O	O	O	O	_	_	_
Jahre	O	O	O	O	O	O	_	_	_
besser	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
jedes	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
schlechter	O	O	O	O	O	O	_	_	_
geworden	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
augenblicklich	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Preise	O	O	O	O	O	O	_	_	_
bis	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
viele	O	O	O	O	O	O	_	_	_
Tausende	O	O	O	O	O	O	_	_	_
gestiegen	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
entweder	O	O	O	O	O	O	_	_	_
Schieber	O	O	O	O	O	O	_	_	_
Wucherer	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Fabrikarbeiter	O	O	O	O	O	O	_	_	_
kaufen	O	O	O	O	O	O	_	_	_
kön	O	O	O	O	O	O	_	_	_
nen	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
Letztere	O	O	O	O	O	O	_	_	_
erhalten	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
