TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
e	O	O	O	O	O	O	_	_	_
Fol	O	O	O	O	O	O	_	_	_
28	O	O	O	O	O	O	_	_	_
29	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
danke	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
denen	O	O	O	O	O	O	_	_	_
Lieben	O	O	O	O	O	O	_	_	_
richt	O	O	O	O	O	O	_	_	_
herzlich	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
Eine	O	O	O	O	O	O	_	_	_
Glückwünsche	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
entschuldigen	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
vernachläßigt	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
früher	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
schreiben	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ging	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
gerade	O	O	O	O	O	O	_	_	_
we	O	O	O	O	O	O	_	_	_
dis	O	O	O	O	O	O	_	_	_
hatte	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Kalt	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
neue	O	O	O	O	O	O	_	_	_
Stelle	O	O	O	O	O	O	_	_	_
übergesiedelt	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Von	B-LOC	O	O	O	O	O	_	_	_
Hock	B-LOC	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
viele	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Geld	O	O	O	O	O	O	_	_	_
verloren	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
vollstreit	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
ihre	O	O	O	O	O	O	_	_	_
Stelle	O	O	O	O	O	O	_	_	_
dadurch	O	O	O	O	O	O	_	_	_
verloren	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
konnten	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
