TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
vom	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
allein	O	O	O	O	O	O	_	_	_
gens	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
non	O	O	O	O	O	O	_	_	_
als	O	O	O	O	O	O	_	_	_
Weihnachs	O	O	O	O	O	O	_	_	_
Geschenk	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
Auch	O	O	O	O	O	O	_	_	_
Aufopfern	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
wünschen	O	O	O	O	O	O	_	_	_
ha	O	O	O	O	O	O	_	_	_
für	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Vorwürde	O	O	O	O	O	O	_	_	_
neue	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
Glück	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Gottes	O	O	O	O	O	O	_	_	_
reichsten	O	O	O	O	O	O	_	_	_
Segen	O	O	O	O	O	O	_	_	_
möge	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
kommende	O	O	O	O	O	O	_	_	_
Jahr	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
Unglück	O	O	O	O	O	O	_	_	_
Krankheit	O	O	O	O	O	O	_	_	_
bewahren	O	O	O	O	O	O	_	_	_
Nun	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
Grüßen	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
schließen	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
viel	O	O	O	O	O	O	_	_	_
laufen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Füßen	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Euch	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
Lieben	O	O	O	O	O	O	_	_	_
vom	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Liebe	O	O	O	O	O	O	_	_	_
aus	O	O	O	O	O	O	_	_	_
verbleibe	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
liebende	O	O	O	O	O	O	_	_	_
Mutter	O	O	O	O	O	O	_	_	_
Maria	B-PER	O	O	O	O	O	_	_	_
Euer	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Berthold	B-PER	O	O	O	O	O	_	_	_
17	O	O	O	O	O	O	_	_	_
Agnes	B-PER	O	O	O	O	O	_	_	_
viele	O	O	O	O	O	O	_	_	_
Grüße	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
Alle	O	O	O	O	O	O	_	_	_
eben	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Amerika	B-LOC	O	O	O	O	O	_	_	_
Bitte	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
