TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
Seele	O	O	O	O	O	O	_	_	_
Bei	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
eben	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
wahnsinnige	O	O	O	O	O	O	_	_	_
kennung	O	O	O	O	O	O	_	_	_
Wir	O	O	O	O	O	O	_	_	_
sind	O	O	O	O	O	O	_	_	_
jetzt	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
bald	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
weit	O	O	O	O	O	O	_	_	_
wie	O	O	O	O	O	O	_	_	_
streich	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
Rußland	B-LOC	O	O	O	O	O	_	_	_
Robert	B-PER	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
hoh	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
daß	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
zur	O	O	O	O	O	O	_	_	_
rechten	O	O	O	O	O	O	_	_	_
Zeit	O	O	O	O	O	O	_	_	_
heraus	O	O	O	O	O	O	_	_	_
gekommen	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Alles	O	O	O	O	O	O	_	_	_
blickt	O	O	O	O	O	O	_	_	_
voll	O	O	O	O	O	O	_	_	_
Sorge	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
komenden	O	O	O	O	O	O	_	_	_
Winter	O	O	O	O	O	O	_	_	_
Was	O	O	O	O	O	O	_	_	_
soll	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
gene	O	O	O	O	O	O	_	_	_
Volk	O	O	O	O	O	O	_	_	_
anfangen	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Reichen	O	O	O	O	O	O	_	_	_
haben	O	O	O	O	O	O	_	_	_
sich	O	O	O	O	O	O	_	_	_
eingedeckt	O	O	O	O	O	O	_	_	_
Das	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Plünderungen	O	O	O	O	O	O	_	_	_
los	O	O	O	O	O	O	_	_	_
gehen	O	O	O	O	O	O	_	_	_
worden	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
keinem	O	O	O	O	O	O	_	_	_
verdanken	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
will	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
jeder	O	O	O	O	O	O	_	_	_
leben	O	O	O	O	O	O	_	_	_
Auf	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Dörfern	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
schlimm	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
den	O	O	O	O	O	O	_	_	_
Grosstätten	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
könnte	O	O	O	O	O	O	_	_	_
wohl	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
anders	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Wolldoktoren	O	O	O	O	O	O	_	_	_
endlich	O	O	O	O	O	O	_	_	_
mal	O	O	O	O	O	O	_	_	_
eine	O	O	O	O	O	O	_	_	_
gescheite	O	O	O	O	O	O	_	_	_
Medizin	O	O	O	O	O	O	_	_	_
brauen	O	O	O	O	O	O	_	_	_
würden	O	O	O	O	O	O	_	_	_
Da	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
beraten	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
klug	O	O	O	O	O	O	_	_	_
geredet	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
nichts	O	O	O	O	O	O	_	_	_
kommt	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
stande	O	O	O	O	O	O	_	_	_
Vieleicht	O	O	O	O	O	O	_	_	_
krigen	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
dies	O	O	O	O	O	O	_	_	_
Mal	O	O	O	O	O	O	_	_	_
etwas	O	O	O	O	O	O	_	_	_
Erleichterung	O	O	O	O	O	O	_	_	_
eben	O	O	O	O	O	O	_	_	_
wird	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
delin	O	O	O	O	O	O	_	_	_
braten	O	O	O	O	O	O	_	_	_
weil	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
mehr	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
weiter	O	O	O	O	O	O	_	_	_
ging	O	O	O	O	O	O	_	_	_
Wie	O	O	O	O	O	O	_	_	_
Du	O	O	O	O	O	O	_	_	_
siehst	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
Thekla	B-PER	O	O	O	O	O	_	_	_
bin	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
dies	O	O	O	O	O	O	_	_	_
Mal	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
Bayern	B-LOC	O	O	O	O	O	_	_	_
Eine	O	O	O	O	O	O	_	_	_
Freundin	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
Nürnberg	B-LOC	O	O	O	O	O	_	_	_
angeladen	O	O	O	O	O	O	_	_	_
u	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
nahm	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
gerne	O	O	O	O	O	O	_	_	_
an	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Gelegenheit	O	O	O	O	O	O	_	_	_
nach	O	O	O	O	O	O	_	_	_
etwas	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
München	B-LOC	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
Umgebung	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
sehen	O	O	O	O	O	O	_	_	_
bekam	O	O	O	O	O	O	_	_	_
Ich	O	O	O	O	O	O	_	_	_
habe	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
etwas	O	O	O	O	O	O	_	_	_
von	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Katholikenversammlung	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
erlebt	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
hat	O	O	O	O	O	O	_	_	_
mir	O	O	O	O	O	O	_	_	_
Josef	B-PER	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
einige	O	O	O	O	O	O	_	_	_
Tage	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
im	O	O	O	O	O	O	_	_	_
Gebirge	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
Zimmer	O	O	O	O	O	O	_	_	_
gemietet	O	O	O	O	O	O	_	_	_
um	O	O	O	O	O	O	_	_	_
mich	O	O	O	O	O	O	_	_	_
ordent	O	O	O	O	O	O	_	_	_
lich	O	O	O	O	O	O	_	_	_
Gebirgslust	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
schauen	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
Dorf	O	O	O	O	O	O	_	_	_
zugleich	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
berühmter	O	O	O	O	O	O	_	_	_
Wallfahrtsort	O	O	O	O	O	O	_	_	_
Es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
schon	O	O	O	O	O	O	_	_	_
hier	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
Walter	B-PER	O	O	O	O	O	_	_	_
könnte	O	O	O	O	O	O	_	_	_
besser	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
schwas	O	O	O	O	O	O	_	_	_
warmer	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
Nächste	O	O	O	O	O	O	_	_	_
Wahr	O	O	O	O	O	O	_	_	_
muß	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
