TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
meine	O	O	O	O	O	O	_	_	_
verschiedenen	O	O	O	O	O	O	_	_	_
Geschwister	O	O	O	O	O	O	_	_	_
wo	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
einer	O	O	O	O	O	O	_	_	_
Stadt	O	O	O	O	O	O	_	_	_
wohnen	O	O	O	O	O	O	_	_	_
besuchen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
sieht	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
ab	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
beim	O	O	O	O	O	O	_	_	_
rechten	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
Er	O	O	O	O	O	O	_	_	_
schrieb	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
kurz	O	O	O	O	O	O	_	_	_
vor	O	O	O	O	O	O	_	_	_
Weihnachte	O	O	O	O	O	O	_	_	_
einen	O	O	O	O	O	O	_	_	_
langen	O	O	O	O	O	O	_	_	_
Brief	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
hatten	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
gerade	O	O	O	O	O	O	_	_	_
Missern	O	O	O	O	O	O	_	_	_
gehalten	O	O	O	O	O	O	_	_	_
bei	O	O	O	O	O	O	_	_	_
Gesin	O	O	O	O	O	O	_	_	_
Vaters	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
schrieb	O	O	O	O	O	O	_	_	_
er	O	O	O	O	O	O	_	_	_
nur	O	O	O	O	O	O	_	_	_
alles	O	O	O	O	O	O	_	_	_
gute	O	O	O	O	O	O	_	_	_
Ermahnungen	O	O	O	O	O	O	_	_	_
Sein	O	O	O	O	O	O	_	_	_
je	O	O	O	O	O	O	_	_	_
liebe	O	O	O	O	O	O	_	_	_
The	B-PER	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
hoffte	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
du	O	O	O	O	O	O	_	_	_
hättest	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
nigstens	O	O	O	O	O	O	_	_	_
die	O	O	O	O	O	O	_	_	_
Gelegenheit	O	O	O	O	O	O	_	_	_
gehabt	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
liebes	O	O	O	O	O	O	_	_	_
Wetteren	B-PER	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
sehen	O	O	O	O	O	O	_	_	_
aber	O	O	O	O	O	O	_	_	_
es	O	O	O	O	O	O	_	_	_
ist	O	O	O	O	O	O	_	_	_
ja	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
sei	O	O	O	O	O	O	_	_	_
umstän	O	O	O	O	O	O	_	_	_
lich	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
da	O	O	O	O	O	O	_	_	_
bist	O	O	O	O	O	O	_	_	_
immer	O	O	O	O	O	O	_	_	_
recht	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
aufmerksam	O	O	O	O	O	O	_	_	_
der	O	O	O	O	O	O	_	_	_
Mutterlein	O	O	O	O	O	O	_	_	_
gewesen	O	O	O	O	O	O	_	_	_
so	O	O	O	O	O	O	_	_	_
sorge	O	O	O	O	O	O	_	_	_
dich	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
allzu	O	O	O	O	O	O	_	_	_
sehr	O	O	O	O	O	O	_	_	_
denn	O	O	O	O	O	O	_	_	_
ich	O	O	O	O	O	O	_	_	_
re	O	O	O	O	O	O	_	_	_
ganz	O	O	O	O	O	O	_	_	_
gewiß	O	O	O	O	O	O	_	_	_
wenn	O	O	O	O	O	O	_	_	_
mein	O	O	O	O	O	O	_	_	_
Vater	O	O	O	O	O	O	_	_	_
oder	O	O	O	O	O	O	_	_	_
dem	O	O	O	O	O	O	_	_	_
liebes	O	O	O	O	O	O	_	_	_
Mutteren	O	O	O	O	O	O	_	_	_
strebt	O	O	O	O	O	O	_	_	_
das	O	O	O	O	O	O	_	_	_
beide	O	O	O	O	O	O	_	_	_
gut	O	O	O	O	O	O	_	_	_
vorbereitet	O	O	O	O	O	O	_	_	_
sein	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
werden	O	O	O	O	O	O	_	_	_
wir	O	O	O	O	O	O	_	_	_
uns	O	O	O	O	O	O	_	_	_
alle	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
eimal	O	O	O	O	O	O	_	_	_
doch	O	O	O	O	O	O	_	_	_
noch	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
sehen	O	O	O	O	O	O	_	_	_
bekom	O	O	O	O	O	O	_	_	_
men	O	O	O	O	O	O	_	_	_
wen	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
auf	O	O	O	O	O	O	_	_	_
d	O	O	O	O	O	O	_	_	_
ser	O	O	O	O	O	O	_	_	_
armen	O	O	O	O	O	O	_	_	_
Welt	O	O	O	O	O	O	_	_	_
Wenn	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
sen	O	O	O	O	O	O	_	_	_
alt	O	O	O	O	O	O	_	_	_
wurde	O	O	O	O	O	O	_	_	_
nimmt	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
mit	O	O	O	O	O	O	_	_	_
schied	O	O	O	O	O	O	_	_	_
nun	O	O	O	O	O	O	_	_	_
in	O	O	O	O	O	O	_	_	_
ein	O	O	O	O	O	O	_	_	_
be	O	O	O	O	O	O	_	_	_
Freuden	O	O	O	O	O	O	_	_	_
seres	O	O	O	O	O	O	_	_	_
genseits	O	O	O	O	O	O	_	_	_
zu	O	O	O	O	O	O	_	_	_
gehen	O	O	O	O	O	O	_	_	_
und	O	O	O	O	O	O	_	_	_
man	O	O	O	O	O	O	_	_	_
kann	O	O	O	O	O	O	_	_	_
auch	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
wissen	O	O	O	O	O	O	_	_	_
ob	O	O	O	O	O	O	_	_	_
nicht	O	O	O	O	O	O	_	_	_
